"","DOY","stream","gTarPerFlow","DRPloadUS.gPwin_2.5per_s","DRPloadUS.gPwin.hf_2.5per_s","DRPloadDS.gPwin.wS_2.5per_s","DRPloadDS.gPwin.wS.hf_2.5per_s","Svol_gPwindow.hf_2.5per_s","DRPloadUS.gPwin_50per_s","DRPloadUS.gPwin.hf_50per_s","DRPloadDS.gPwin.wS_50per_s","DRPloadDS.gPwin.wS.hf_50per_s","Svol_gPwindow.hf_50per_s","DRPloadUS.gPwin_97.5per_s","DRPloadUS.gPwin.hf_97.5per_s","DRPloadDS.gPwin.wS_97.5per_s","DRPloadDS.gPwin.wS.hf_97.5per_s","Svol_gPwindow.hf_97.5per_s","SorbDistM_2.5per_m","Qm3m_2.5per_m","SorbDistM_50per_m","Qm3m_50per_m","SorbDistM_97.5per_m","Qm3m_97.5per_m","SorbDistPerWat","TribDist2wat_km","AtCapDist2Wat","perDRPsorbed","s75per","s50per","s25per","s10per"
"57",96,"UTLC","Gtarget",25.2362645508428,25.2362645508428,25.2362645508428,25.2362645508428,0,25.2362645508428,25.2362645508428,26.9065250817685,26.9065250817685,1.67026053092568,25.2362645508428,25.2362645508428,36.0049106007512,36.0049106007512,10.7686460499084,0,3.92471457329206,4144.7662923709,3.92471457329206,72635.3658192715,3.92471457329206,3.62090150450249,114.4678,110.323033707629,6.61849350786705,18.9271984131321,12.6181322754214,6.3090661377107,2.52362645508428
"58",98,"UTLC","Gtarget",122.573197851846,122.573197851846,122.573197851846,122.573197851846,0,122.573197851846,122.573197851846,133.5777709579,133.5777709579,11.0045731060542,122.573197851846,122.573197851846,177.542636672332,177.542636672332,54.9694388204861,0,4.29930596629025,6039.06952070212,4.29930596629025,67718.2128550832,4.29930596629025,5.27578019382055,114.4678,108.428730479298,8.97796035260121,91.9298983888844,61.2865989259229,30.6432994629615,12.2573197851846
"59",99,"UTLC","Gtarget",8.83269259279498,8.83269259279498,8.83269259279498,8.83269259279498,0,8.83269259279498,8.83269259279498,9.48064521723298,9.48064521723298,0.64795262443798,8.83269259279498,8.83269259279498,12.557977931521,12.557977931521,3.72528533872604,0,3.92471457329206,4292.49050135147,3.92471457329206,66980.7436794982,3.92471457329206,3.74995457355821,114.4678,110.175309498649,7.33584484720468,6.62451944459624,4.41634629639749,2.20817314819875,0.883269259279498
"60",102,"UTLC","Gtarget",53.3759669177167,53.3759669177167,53.3759669177167,53.3759669177167,0,53.3759669177167,53.3759669177167,57.3246948223352,57.3246948223352,3.94872790461851,53.3759669177167,53.3759669177167,77.066698353863,77.066698353863,23.6907314361463,0,4.06488295090963,4872.04158583471,4.06488295090963,66748.9768729678,4.06488295090963,4.25625510915271,114.4678,109.595758414165,7.39795104921618,40.0319751882875,26.6879834588584,13.3439917294292,5.33759669177167
"61",103,"UTLC","Gtarget",7.57087936525284,7.57087936525284,7.57087936525284,7.57087936525284,0,7.57087936525284,7.57087936525284,7.94523464730258,7.94523464730258,0.374355282049724,7.57087936525284,7.57087936525284,10.7599631957807,10.7599631957807,3.18908383052787,0,3.92471457329206,3613.83789991627,3.92471457329206,68191.3639062459,3.92471457329206,3.15707814766797,114.4678,110.853962100084,4.94467371607924,5.67815952393963,3.78543968262642,1.89271984131321,0.757087936525284
"62",104,"STF","Gtarget",3189.9018,3189.9018,3189.9018,3189.9018,0,3189.9018,3189.9018,3841.3323,3841.3323,651.43052,3189.9018,3189.9018,4391.9762,4391.9762,1202.07419,0,334.705094736842,11388.8448724729,334.705094736842,55278.7312894737,334.705094736842,29.4167578165666,38.7155,27.3266551275271,20.4216480896058,2392.42635,1594.9509,797.47545,318.99018
"63",104,"UTLC","Gtarget",1100.15174705317,1100.15174705317,1183.19129092787,1183.19129092787,83.0395438746946,1100.15174705317,1100.15174705317,1439.60320342917,1439.60320342917,339.451456376002,1100.15174705317,1100.15174705317,1863.73519382415,1863.73519382415,763.583446770974,3226.58568566024,22.4763078977211,21057.2653281314,22.4763078977211,110112.11479478,22.4763078977211,18.3957980568609,114.4678,93.4105346718686,30.8549668066469,825.113810289879,550.075873526586,275.037936763293,110.015174705317
"64",104,"WC","Gtarget",132.556380102769,132.556380102769,132.556380102769,132.556380102769,0,132.556380102769,132.556380102769,148.396845827746,148.396845827746,15.8404657249769,132.556380102769,132.556380102769,195.996267003478,195.996267003478,63.4398869007088,0,42.2883747745625,5212.29157982741,42.2883747745625,51896.9294259562,42.2883747745625,9.19395402544144,56.6926,51.4803084201726,11.9499836316411,99.4172850770771,66.2781900513847,33.1390950256923,13.2556380102769
"65",105,"STF","Gtarget",31012.1978,31012.1978,32167.1837,32167.1837,1154.9855386,31012.1978,31012.1978,39734.0267899031,39734.0267899031,8721.82891151802,31012.1978,31012.1978,46780.1051125,46780.1051125,15767.9061665986,1303.78030050101,562.461016666667,15198.129466143,562.461016666667,63254.4744465024,562.461016666667,39.2559297081091,38.7155,23.517370533857,28.1238658664753,23259.14835,15506.0989,7753.04945,3101.21978
"66",105,"UTLC","Gtarget",1249.64042566116,1249.64042566116,1328.97809033903,1328.97809033903,79.3376646778706,1249.64042566116,1249.64042566116,1585.6403932214,1585.6403932214,335.999967560237,1249.64042566116,1249.64042566116,2029.83219053774,2029.83219053774,780.191764876575,2839.07529175359,16.5966792270748,19425.2934597645,16.5966792270748,111423.494813853,16.5966792270748,16.9700941747501,114.4678,95.0425065402355,26.8877319155601,937.230319245873,624.820212830582,312.410106415291,124.964042566116
"67",105,"WC","Gtarget",2358.65394566778,2358.65394566778,2358.65394566778,2358.65394566778,0,2358.65394566778,2358.65394566778,2884.2529275786,2884.2529275786,525.598981910819,2358.65394566778,2358.65394566778,3692.99807306037,3692.99807306037,1334.3441273926,0,68.601094106217,8181.9624235032,68.601094106217,52883.8407702878,68.601094106217,14.4321523858549,56.6926,48.5106375764968,22.2838531644799,1768.99045925083,1179.32697283389,589.663486416944,235.865394566778
"68",106,"STF","Gtarget",16159.5477,16159.5477,16159.5477,16159.5477,0,16159.5477,16159.5477,19454.5446274292,19454.5446274292,3294.99718345628,16159.5477,16159.5477,22241.9440214938,22241.9440214938,6082.39702172093,0,335.607698958333,12706.941920673,335.607698958333,61378.2278784023,335.607698958333,32.8213297533881,38.7155,26.008558079327,20.3904047602538,12119.660775,8079.77385,4039.886925,1615.95477
"69",106,"UTLC","Gtarget",258.254201517514,258.254201517514,258.254201517514,258.254201517514,0,258.254201517514,258.254201517514,295.514708036761,295.514708036761,37.2605065192471,258.254201517514,258.254201517514,384.821490640212,384.821490640212,126.567289122698,0,6.31943467120038,10011.9317111117,6.31943467120038,85637.39989616,6.31943467120038,8.74650487832532,114.4678,104.455868288888,14.4278413672663,193.690651138136,129.127100758757,64.5635503793786,25.8254201517514
"70",106,"WC","Gtarget",881.94748650541,881.94748650541,881.94748650541,881.94748650541,0,881.94748650541,881.94748650541,984.577243087644,984.577243087644,102.629756582234,881.94748650541,881.94748650541,1304.50716296711,1304.50716296711,422.559676461703,0,42.059388713977,4980.80893287183,42.059388713977,49411.2937681972,42.059388713977,8.78564209944831,56.6926,51.7117910671282,11.636719663309,661.460614879057,440.973743252705,220.486871626352,88.194748650541
"71",107,"STF","Gtarget",1986.52482,1986.52482,1986.52482,1986.52482,0,1986.52482,1986.52482,2308.09981963287,2308.09981963287,321.575168203517,1986.52482,1986.52482,2580.6297,2580.6297,594.10494,0,231.691389473684,10253.9931346,231.691389473684,57774.5463815789,231.691389473684,26.4854984039983,38.7155,28.4615068654,16.1878253403105,1489.893615,993.26241,496.631205,198.652482
"72",107,"UTLC","Gtarget",106.176017546661,106.176017546661,106.176017546661,106.176017546661,0,106.176017546661,106.176017546661,115.814730823287,115.814730823287,9.63871327662617,106.176017546661,106.176017546661,152.9049896842,152.9049896842,46.7289721375389,0,4.28685985444265,6057.84712819616,4.28685985444265,72754.3800813374,4.28685985444265,5.29218446427394,114.4678,108.409952871804,9.07805123919844,79.6320131599955,53.0880087733303,26.5440043866652,10.6176017546661
"73",108,"UTLC","Gtarget",3.78543968262642,3.78543968262642,3.78543968262642,3.78543968262642,0,3.78543968262642,3.78543968262642,4.04301892211128,4.04301892211128,0.257579239484852,3.78543968262642,3.78543968262642,5.30841972797984,5.30841972797984,1.52298004535343,0,3.92471457329206,4043.44738002797,3.92471457329206,83555.5343154096,3.92471457329206,3.53238847957938,114.4678,110.424352619972,6.80447348473236,2.83907976196982,1.89271984131321,0.946359920656605,0.378543968262642
"74",109,"STF","Gtarget",48289.9917,48289.9917,58628.4195,58628.4195,10338.42989,48289.9917,48289.9917,68005.2932970705,68005.2932970705,19715.3000447729,48289.9917,48289.9917,83338.16645,83338.16645,35048.1759928035,3218.7078606919,1059.55528153846,17275.844285289,1059.55528153846,68867.6504307692,1059.55528153846,44.6225524280689,38.7155,21.439655714711,40.8268863810405,36217.493775,24144.99585,12072.497925,4828.99917
"75",109,"UTLC","Gtarget",4442.04171802216,4442.04171802216,4990.16825333158,4990.16825333158,548.126535309419,4442.04171802216,4442.04171802216,6591.17389611666,6591.17389611666,2149.13217809451,4442.04171802216,4442.04171802216,8180.24512158122,8180.24512158122,3738.20340355906,3668.11937801547,40.2327488831129,22274.7630201173,40.2327488831129,108829.678892633,40.2327488831129,19.4594139313565,114.4678,92.1930369798827,48.3816297666701,3331.53128851662,2221.02085901108,1110.51042950554,444.204171802216
"76",109,"WC","Gtarget",12675.9862690899,12675.9862690899,12675.9862690899,12675.9862690899,0,12675.9862690899,12675.9862690899,18093.5848910534,18093.5848910534,5417.59862196352,12675.9862690899,12675.9862690899,24261.7846303497,24261.7846303497,11585.7983612598,0,282.510245673002,12309.853560474,282.510245673002,59791.3315763266,282.510245673002,21.7133339456542,56.6926,44.382746439526,42.7390698203436,9506.98970181745,6337.99313454497,3168.99656727248,1267.59862690899
"77",110,"STF","Gtarget",104543.5984,104543.5984,131331.157,131331.157,26787.5624,104543.5984,104543.5984,149883.087360352,149883.087360352,45339.4919079477,104543.5984,104543.5984,183988.081857123,183988.081857123,79444.4858471001,4662.32676974924,1462.54733333333,20573.0036905304,1462.54733333333,78118.8011541849,1462.54733333333,53.1389332193318,38.7155,18.1424963094696,43.368979642801,78407.6988,52271.7992,26135.8996,10454.35984
"78",110,"UTLC","Gtarget",10729.9435510493,10729.9435510493,13258.5433755632,13258.5433755632,2528.59982451386,10729.9435510493,10729.9435510493,17527.165588901,17527.165588901,6797.22203785172,10729.9435510493,10729.9435510493,20441.6486867936,20441.6486867936,9711.70513574428,4862.42869554611,97.5547130979845,22958.7683036734,97.5547130979845,109126.905883173,97.5547130979845,20.056966503832,114.4678,91.5090316963266,63.3481621362957,8047.45766328698,5364.97177552466,2682.48588776233,1072.99435510493
"79",110,"WC","Gtarget",15001.5922871897,15001.5922871897,15001.5922871897,15001.5922871897,0,15001.5922871897,15001.5922871897,21289.8683632044,21289.8683632044,6288.27607601472,15001.5922871897,15001.5922871897,28526.0371077061,28526.0371077061,13524.4448205164,0,288.290248783296,14537.444532153,288.290248783296,67757.7484488594,288.290248783296,25.6425786295795,56.6926,42.155155467847,41.9173908717974,11251.1942153923,7500.79614359484,3750.39807179742,1500.15922871897
"80",111,"STF","Gtarget",204881.132,204881.132,277667.624,277667.624,72786.4836,204881.132,204881.132,303409.545,303409.545,98528.4110152246,204881.132,204881.132,358938.436787524,358938.436787524,154057.302039978,5680.19828106859,2484.62607291667,24667.2784895833,2484.62607291667,91652.3141261,2484.62607291667,63.714219084303,38.7155,14.0482215104167,48.090524517028,153660.849,102440.566,51220.283,20488.1132
"81",111,"UTLC","Gtarget",6310.03179547411,6310.03179547411,7222.18841486878,7222.18841486878,912.156619394672,6310.03179547411,6310.03179547411,9599.55777903718,9599.55777903718,3289.52598356307,6310.03179547411,6310.03179547411,11680.7288312357,11680.7288312357,5370.69703576159,5086.16647290003,56.0691208497772,27623.1539384923,56.0691208497772,114286.802071153,56.0691208497772,24.1318116872101,114.4678,86.8446460615077,52.131686339877,4732.52384660558,3155.01589773705,1577.50794886853,631.003179547411
"82",111,"WC","Gtarget",18860.0098671414,18860.0098671414,18860.0098671414,18860.0098671414,0,18860.0098671414,18860.0098671414,27221.5775542109,27221.5775542109,8361.56768706945,18860.0098671414,18860.0098671414,36427.2483233111,36427.2483233111,17567.2384561696,0,346.845942493587,15793.4915616068,346.845942493587,71336.8143027537,346.845942493587,27.8581182757657,56.6926,40.8991084383932,44.3349062167632,14145.0074003561,9430.00493357072,4715.00246678536,1886.00098671414
"83",112,"STF","Gtarget",69431.0661,69431.0661,83321.9716,83321.9716,13890.9062,69431.0661,69431.0661,96801.8684164168,96801.8684164168,27370.8025286901,69431.0661,69431.0661,117957.080946588,117957.080946588,48526.0118628161,4251.29190132477,1044.67915625,20720.6895963166,1044.67915625,81940.0014337949,1044.67915625,53.5203977639877,38.7155,17.9948104036833,39.4215501304107,52073.299575,34715.53305,17357.766525,6943.10661
"84",112,"UTLC","Gtarget",929.792811984323,929.792811984323,988.459275292414,988.459275292414,58.6664633080897,929.792811984323,929.792811984323,1152.74004013609,1152.74004013609,222.947228151764,929.792811984323,929.792811984323,1471.54553831879,1471.54553831879,541.752726334464,3695.75042082171,14.0778959565529,21197.0513983282,14.0778959565529,113676.13101008,14.0778959565529,18.5179163033868,114.4678,93.2707486016718,23.978162153777,697.344608988242,464.896405992162,232.448202996081,92.9792811984323
"85",112,"WC","Gtarget",4351.95932291596,4351.95932291596,4351.95932291596,4351.95932291596,0,4351.95932291596,4351.95932291596,5593.53280759173,5593.53280759173,1241.57348467578,4351.95932291596,4351.95932291596,7308.94822482097,7308.94822482097,2956.98890190501,0,110.488785538701,11966.8547613132,110.488785538701,66722.4918390491,110.488785538701,21.1083188305232,56.6926,44.7257452386868,28.5290691514066,3263.96949218697,2175.97966145798,1087.98983072899,435.195932291596
"86",113,"STF","Gtarget",24668.989177927,24668.989177927,25123.9173860343,25123.9173860343,454.9280685373,24668.989177927,24668.989177927,30918.4934112876,30918.4934112876,6249.50412055911,24668.989177927,24668.989177927,35995.9470830423,35995.9470830423,11326.9582330987,570.284784762699,464.285307017267,17261.078645377,464.285307017267,73690.5874762921,464.285307017267,44.5844135950122,38.7155,21.454421354623,25.3334422236926,18501.7418834453,12334.4945889635,6167.24729448175,2466.8989177927
"87",113,"UTLC","Gtarget",462.814246343089,462.814246343089,463.569787390411,463.569787390411,0.755541047322714,462.814246343089,462.814246343089,555.083091283638,555.083091283638,92.2688449405495,462.814246343089,462.814246343089,711.933559499721,711.933559499721,249.119313156633,83.0998979410037,9.16315372619934,14791.3357628075,9.16315372619934,108549.262526513,9.16315372619934,12.9218310850803,114.4678,99.6764642371925,19.9364746590255,347.110684757316,231.407123171544,115.703561585772,46.2814246343089
"88",113,"WC","Gtarget",1857.82885232046,1857.82885232046,1857.82885232046,1857.82885232046,0,1857.82885232046,1857.82885232046,2203.03085188362,2203.03085188362,345.201999563156,1857.82885232046,1857.82885232046,2847.93153904991,2847.93153904991,990.10268672945,0,56.8973885356992,7933.45258339843,56.8973885356992,57371.0811481177,56.8973885356992,13.9938062170344,56.6926,48.7591474166016,18.5809365126391,1393.37163924035,928.91442616023,464.457213080115,185.782885232046
"89",114,"STF","Gtarget",7930.36771,7930.36771,7930.36771,7930.36771,0,7930.36771,7930.36771,9337.11625,9337.11625,1406.74886,7930.36771,7930.36771,10530.9608700823,10530.9608700823,2600.59373370385,0,271.101811290323,12606.4683651669,271.101811290323,66701.9592374846,271.101811290323,32.5618121041105,38.7155,26.1090316348331,17.7387595562073,5947.7757825,3965.183855,1982.5919275,793.036771
"90",114,"UTLC","Gtarget",287.736799463602,287.736799463602,287.736799463602,287.736799463602,0,287.736799463602,287.736799463602,329.845216255907,329.845216255907,42.1084167923046,287.736799463602,287.736799463602,430.250165628596,430.250165628596,142.513366164994,0,6.7971044328037,11875.2743120069,6.7971044328037,94863.0461514592,6.7971044328037,10.3743361119956,114.4678,102.592525687993,14.6343522520591,215.802599597702,143.868399731801,71.9341998659006,28.7736799463602
"91",114,"WC","Gtarget",888.137361575772,888.137361575772,888.137361575772,888.137361575772,0,888.137361575772,888.137361575772,976.530202185548,976.530202185548,88.3928406097761,888.137361575772,888.137361575772,1303.16410435805,1303.16410435805,415.026742782273,0,39.1713790423165,4888.42387919877,39.1713790423165,52244.6634303631,39.1713790423165,8.62268422898009,56.6926,51.8041761208012,9.95260918344271,666.103021181829,444.068680787886,222.034340393943,88.8137361575772
"92",115,"UTLC","Gtarget",331.184402246447,331.184402246447,338.981150592334,338.981150592334,7.79674834588743,331.184402246447,331.184402246447,394.311772640766,394.311772640766,63.1273703943194,331.184402246447,331.184402246447,511.604349310149,511.604349310149,180.419947063702,331.689157046421,6.97213792455089,11882.4611935375,6.97213792455089,96496.2878089506,6.97213792455089,10.3806146300859,114.4678,102.585338806463,19.0610940509644,248.388301684835,165.592201123223,82.7961005616117,33.1184402246447
"93",116,"STF","Gtarget",90028.6156,90028.6156,114343.5376,114343.5376,24314.925925,90028.6156,90028.6156,128800.833372291,128800.833372291,38772.2224594852,90028.6156,90028.6156,156861.456763646,156861.456763646,66832.8478518002,3925.42832698036,1353.12680113636,20143.9116258062,1353.12680113636,79329.1790432986,1353.12680113636,52.03061209543,38.7155,18.5715883741938,43.066554118472,67521.4617,45014.3078,22507.1539,9002.86156
"94",116,"UTLC","Gtarget",9626.32165175879,9626.32165175879,11329.0284213344,11329.0284213344,1702.70676957563,9626.32165175879,9626.32165175879,15103.0850778448,15103.0850778448,5476.76342608598,9626.32165175879,9626.32165175879,18198.1738698348,18198.1738698348,8571.85221807599,5142.63714626631,83.1754197334988,26386.1647316998,83.1754197334988,112369.110869535,83.1754197334988,23.0511678670332,114.4678,88.0816352683002,56.8936258751061,7219.74123881909,4813.16082587939,2406.5804129397,962.632165175879
"95",116,"WC","Gtarget",19063.9945417605,19063.9945417605,19063.9945417605,19063.9945417605,0,19063.9945417605,19063.9945417605,27677.5581059823,27677.5581059823,8613.5635642218,19063.9945417605,19063.9945417605,36968.800451584,36968.800451584,17904.8059098235,0,346.355707132475,14361.7970493898,346.355707132475,67956.350457507,346.355707132475,25.332754273732,56.6926,42.3308029506102,45.1823648257631,14297.9959063204,9531.99727088026,4765.99863544013,1906.39945417605
"96",117,"STF","Gtarget",94218.3188,94218.3188,118268.1109,118268.1109,24049.79639,94218.3188,94218.3188,133925.003200747,133925.003200747,39706.6864812762,94218.3188,94218.3188,163311.527713107,163311.527713107,69093.2158165415,4612.80073302213,1319.83037395833,21600.8644777427,1319.83037395833,84445.9751758417,1319.83037395833,55.7938409105984,38.7155,17.1146355222573,42.1432763681156,70663.7391,47109.1594,23554.5797,9421.83188
"97",117,"UTLC","Gtarget",881.243431370963,881.243431370963,933.768545870022,933.768545870022,52.5251144990586,881.243431370963,881.243431370963,1092.90715341457,1092.90715341457,211.663722043611,881.243431370963,881.243431370963,1392.5027653683,1392.5027653683,511.25933399734,3501.05938823408,13.5770417789547,21450.2911988822,13.5770417789547,113887.49316407,13.5770417789547,18.7391486504346,114.4678,93.0175088011178,24.0187574180635,660.932573528222,440.621715685481,220.310857842741,88.1243431370963
"98",117,"WC","Gtarget",6636.64300740785,6636.64300740785,6636.64300740785,6636.64300740785,0,6636.64300740785,6636.64300740785,8795.74821130447,8795.74821130447,2159.10520389662,6636.64300740785,6636.64300740785,11697.4427899622,11697.4427899622,5060.79978255432,0,153.006526749365,13318.304682267,153.006526749365,68020.0623744257,153.006526749365,23.4921395072143,56.6926,43.374295317733,32.5330924307157,4977.48225555589,3318.32150370392,1659.16075185196,663.664300740785
"99",118,"STF","Gtarget",71108.7846,71108.7846,85163.4836,85163.4836,14054.69897,71108.7846,71108.7846,99604.4036900941,99604.4036900941,28495.6238921863,71108.7846,71108.7846,121543.128127115,121543.128127115,50434.3379447245,4426.76565124185,1073.15520416667,21283.5594295015,1073.15520416667,83657.9251656634,1073.15520416667,54.9742594813486,38.7155,17.4319405704985,40.0732821584273,53331.58845,35554.3923,17777.19615,7110.87846
"100",118,"UTLC","Gtarget",6419.01248276543,6419.01248276543,7322.38040261298,7322.38040261298,903.367919847543,6419.01248276543,6419.01248276543,9807.86415177739,9807.86415177739,3388.85166901196,6419.01248276543,6419.01248276543,11931.0094749335,11931.0094749335,5511.99699216806,5066.00695304122,56.3806061333717,27623.3320310468,56.3806061333717,114467.81,56.3806061333717,24.1319672703125,114.4678,86.8444679689532,52.7939722521303,4814.25936207407,3209.50624138272,1604.75312069136,641.901248276543
"101",118,"WC","Gtarget",9058.14122139631,9058.14122139631,9058.14122139631,9058.14122139631,0,9058.14122139631,9058.14122139631,12245.6160150967,12245.6160150967,3187.4747937004,9058.14122139631,9058.14122139631,16506.3179588616,16506.3179588616,7448.17673746528,0,196.61446645261,14360.0449814074,196.61446645261,69621.888604506,196.61446645261,25.3296638034019,56.6926,42.3325550185926,35.1890604903713,6793.60591604724,4529.07061069816,2264.53530534908,905.814122139631
"102",119,"STF","Gtarget",47990.5717,47990.5717,54114.3185,54114.3185,6123.7473,47990.5717,47990.5717,64674.5524150864,64674.5524150864,16683.9805223581,47990.5717,47990.5717,77944.3958156482,77944.3958156482,29953.8226023316,3455.76960779518,787.491429166667,19407.2148231483,787.491429166667,79421.939116843,787.491429166667,50.1277649084948,38.7155,19.3082851768517,34.7651214214606,35992.928775,23995.28585,11997.642925,4799.05717
"103",119,"UTLC","Gtarget",3180.85412100215,3180.85412100215,3594.75706685965,3594.75706685965,413.902945857494,3180.85412100215,3180.85412100215,4734.1387872408,4734.1387872408,1553.28466623865,3180.85412100215,3180.85412100215,5825.53252214605,5825.53252214605,2644.6784011439,4189.55082099343,31.0336681611353,22514.7897608211,31.0336681611353,114142.798624954,31.0336681611353,19.6691032419782,114.4678,91.9530102391789,48.8323138110238,2385.64059075161,1590.42706050108,795.213530250538,318.085412100215
"104",119,"WC","Gtarget",4329.45873035141,4329.45873035141,4329.45873035141,4329.45873035141,0,4329.45873035141,4329.45873035141,5535.85417857131,5535.85417857131,1206.3954482199,4329.45873035141,4329.45873035141,7216.25707258929,7216.25707258929,2886.79834223788,0,110.423302837036,11545.6457539411,110.423302837036,64577.7788061485,110.423302837036,20.3653488355466,56.6926,45.1469542460589,27.8648099764189,3247.09404776356,2164.72936517571,1082.36468258785,432.945873035141
"105",120,"STF","Gtarget",36889.5335,36889.5335,39509.1675,39509.1675,2619.63346,36889.5335,36889.5335,48136.2234818738,48136.2234818738,11246.6902201664,36889.5335,36889.5335,57211.8155839865,57211.8155839865,20322.2810934079,2605.72960944638,644.597560416667,18134.5929961758,644.597560416667,75602.6947961916,644.597560416667,46.8406529585716,38.7155,20.5809070038242,30.4874829066796,27667.150125,18444.76675,9222.383375,3688.95335
"106",120,"UTLC","Gtarget",3592.21870162294,3592.21870162294,3932.17711665356,3932.17711665356,339.958415030622,3592.21870162294,3592.21870162294,4967.79236080156,4967.79236080156,1375.57365917863,3592.21870162294,3592.21870162294,6388.40286775049,6388.40286775049,2796.18416612756,4586.04973725721,35.0881092758335,26577.2721893235,35.0881092758335,114467.81,35.0881092758335,23.2181208945428,114.4678,87.8905278106765,38.2931489821918,2694.1640262172,1796.10935081147,898.054675405734,359.221870162294
"107",120,"WC","Gtarget",4296.63365934785,4296.63365934785,4296.63365934785,4296.63365934785,0,4296.63365934785,4296.63365934785,5489.31370173727,5489.31370173727,1192.68004238942,4296.63365934785,4296.63365934785,7156.16856640786,7156.16856640786,2859.53490706001,0,110.1436740029,11457.3278589338,110.1436740029,62592.7740282985,110.1436740029,20.2095650207149,56.6926,45.2352721410662,27.7584764480583,3222.47524451089,2148.31682967392,1074.15841483696,429.663365934785
"108",121,"STF","Gtarget",44438.7859,44438.7859,47866.9769,47866.9769,3428.191458,44438.7859,44438.7859,59242.8308139204,59242.8308139204,14804.0441913445,44438.7859,44438.7859,71693.8257162766,71693.8257162766,27255.0392178626,2622.41461432816,771.386228125,18000.4130473001,771.386228125,75242.210907085,771.386228125,46.4940735552947,38.7155,20.7150869526999,33.3133407934633,33329.089425,22219.39295,11109.696475,4443.87859
"109",121,"UTLC","Gtarget",8653.03127113461,8653.03127113461,9941.91731569233,9941.91731569233,1288.88604455772,8653.03127113461,8653.03127113461,13569.85035195,13569.85035195,4916.81908081543,8653.03127113461,8653.03127113461,16385.4620708149,16385.4620708149,7732.43079968034,4888.98807660278,58.0707677574221,27345.4483970019,58.0707677574221,114301.910927357,58.0707677574221,23.8892058701241,114.4678,87.1223516029981,56.8219266376316,6489.77345335095,4326.5156355673,2163.25781778365,865.303127113461
"110",121,"WC","Gtarget",4867.70093947963,4867.70093947963,4867.70093947963,4867.70093947963,0,4867.70093947963,4867.70093947963,6703.18655196252,6703.18655196252,1835.48561248289,4867.70093947963,4867.70093947963,9218.90027414388,9218.90027414388,4351.19933466425,0,113.453205141093,11020.0387173141,113.453205141093,58107.3401497335,113.453205141093,19.4382312988187,56.6926,45.6725612826859,37.7074441364327,3650.77570460972,2433.85046973981,1216.92523486991,486.770093947963
"111",122,"STF","Gtarget",30423.2431,30423.2431,30539.3,30539.3,116.05737406,30423.2431,30423.2431,38939.9431082687,38939.9431082687,8516.70029207561,30423.2431,30423.2431,46129.5475434382,46129.5475434382,15706.3054080971,143.348992759744,573.132919791667,17385.649094879,573.132919791667,74410.4160899058,573.132919791667,44.9061721917036,38.7155,21.329850905121,27.9940579118457,22817.432325,15211.62155,7605.810775,3042.32431
"112",122,"UTLC","Gtarget",3520.85515476615,3520.85515476615,3838.00456276879,3838.00456276879,317.149408002642,3520.85515476615,3520.85515476615,4799.94277041492,4799.94277041492,1279.08761564877,3520.85515476615,3520.85515476615,6271.93888729734,6271.93888729734,2751.08373253119,4434.94426036371,28.3593192290909,26795.8930557346,28.3593192290909,114467.81,28.3593192290909,23.4091098594841,114.4678,87.6719069442654,36.3288905514128,2640.64136607461,1760.42757738308,880.213788691538,352.085515476615
"113",122,"WC","Gtarget",3782.72943855131,3782.72943855131,3782.72943855131,3782.72943855131,0,3782.72943855131,3782.72943855131,5091.23530988972,5091.23530988972,1308.50587133841,3782.72943855131,3782.72943855131,6990.45138241114,6990.45138241114,3207.72194385983,0,93.2455973678927,10503.6494454991,93.2455973678927,57489.5784802322,93.2455973678927,18.5273729649003,56.6926,46.1889505545009,34.591579773137,2837.04707891348,1891.36471927565,945.682359637827,378.272943855131
"114",123,"STF","Gtarget",67153.6246,67153.6246,78238.1087,78238.1087,11084.48398069,67153.6246,67153.6246,93750.9093,93750.9093,26597.2855310962,67153.6246,67153.6246,114582.995185129,114582.995185129,47429.3698484139,3125.37637806774,1055.63427604167,18733.8099798162,1055.63427604167,76171.660247545,1055.63427604167,48.3883973597557,38.7155,19.9816900201838,39.6066268790742,50365.21845,33576.8123,16788.40615,6715.36246
"115",123,"UTLC","Gtarget",3305.81360887459,3305.81360887459,3596.60660287041,3596.60660287041,290.792993995824,3305.81360887459,3305.81360887459,4482.53449839473,4482.53449839473,1176.72088952014,3305.81360887459,3305.81360887459,5840.5290829805,5840.5290829805,2534.71547410591,4487.80489140949,27.0889548167943,26989.9052537515,27.0889548167943,114467.81,27.0889548167943,23.578600491799,114.4678,87.4778947462485,35.5955001927872,2479.36020665594,1652.90680443729,826.453402218647,330.581360887459
"116",123,"WC","Gtarget",11071.7824544503,11071.7824544503,11071.7824544503,11071.7824544503,0,11071.7824544503,11071.7824544503,16461.5721631369,16461.5721631369,5389.78970868661,11071.7824544503,11071.7824544503,21754.0709768102,21754.0709768102,10682.2885223599,0,212.349782682381,12059.2106439564,212.349782682381,57364.9422478812,212.349782682381,21.2712252462516,56.6926,44.6333893560436,48.6804155596483,8303.8368408377,5535.89122722513,2767.94561361257,1107.17824544503
