dateTime,Days741001,SmpTimeWindowDay,QCFS,SS_mgL,TP_mgL,SRP_mgL,NO23_mgL,TKN_mgL,Cl_mgL,Sulfate_mgL,Silica_mgL,Cond_umho,Future,Month
10/23/2012 12:00,,0.98,0.008,3.909,0.035,0.004,0.08,0.366,14.1,108.2,9.85,717,,10
10/24/2012 12:00,,1.00,0.004,5.029,0.037,0.001,0.04,0.346,13.5,109.2,10.07,719,,10
10/25/2012 12:00,,1.00,0.008,3.170,0.047,0.001,0.01,0.352,13.6,108.4,10.26,722,,10
10/26/2012 12:00,,1.00,0.016,2.717,0.058,0.002,0.01,0.387,13.5,106.7,10.36,723,,10
10/27/2012 12:00,,1.00,0.016,1.466,0.047,0.003,0.00,0.356,13.0,105.8,10.34,725,,10
10/28/2012 12:00,,0.83,0.016,0.848,0.037,0.003,0.01,0.270,13.2,107.8,10.39,722,,10
10/29/2012 04:00,,0.50,0.020,0.840,0.033,0.001,0.00,0.247,13.2,107.7,10.24,720,,10
10/29/2012 12:00,,0.18,0.028,1.898,0.042,0.004,0.02,0.428,13.7,107.7,10.60,712,,10
10/29/2012 12:50,,0.50,0.028,1.274,0.043,0.004,0.02,0.338,13.7,109.9,10.48,719,,10
10/30/2012 12:00,,0.98,0.040,7.233,0.028,0.003,0.03,0.307,13.6,105.4,9.46,684,,10
10/31/2012 12:00,,1.00,0.016,2.750,0.019,0.002,0.36,0.237,14.4,105.0,9.25,682,,10
11/1/2012 12:00,,1.00,0.016,-0.795,0.018,0.005,0.42,0.244,14.0,103.8,8.35,665,,11
11/2/2012 12:00,,1.00,0.008,0.000,0.018,0.007,0.36,0.283,14.1,102.7,8.53,677,,11
11/3/2012 12:00,,1.00,0.008,-1.501,0.020,0.010,0.32,0.255,15.1,104.7,8.67,705,,11
11/4/2012 12:00,,0.83,0.004,1.560,0.017,0.002,0.28,0.264,16.4,107.1,8.93,722,,11
11/5/2012 04:00,,0.51,0.004,3.591,0.014,0.011,0.27,0.296,16.5,107.6,9.02,733,,11
11/5/2012 12:15,,0.33,0.004,1.180,0.021,0.005,0.31,0.261,17.4,112.0,9.17,737,,11
11/5/2012 20:00,,0.66,0.008,1.155,0.024,0.015,0.29,0.264,16.7,112.2,8.63,731,,11
11/6/2012 20:00,,1.00,0.004,1.471,0.012,0.014,0.36,0.221,16.3,114.7,8.26,729,,11
11/7/2012 20:00,,1.00,0.008,0.595,0.009,0.012,0.43,0.184,15.5,114.9,8.00,723,,11
11/8/2012 20:00,,1.00,0.004,1.329,0.008,0.009,0.47,0.209,15.1,116.8,7.75,719,,11
11/9/2012 20:00,,1.00,0.004,0.000,0.009,0.008,0.54,0.241,15.0,116.6,7.50,718,,11
11/10/2012 20:00,,1.00,0.040,-1.439,0.008,0.010,0.60,0.207,15.9,114.8,7.45,709,,11
11/11/2012 20:00,,0.83,0.036,0.000,0.008,0.012,0.44,0.223,16.1,114.0,6.91,704,,11
11/12/2012 12:00,,0.35,0.148,0.000,0.010,0.009,0.35,0.214,15.3,109.1,6.42,675,,11
11/12/2012 12:50,,0.17,0.136,0.453,0.015,0.009,0.33,0.368,15.5,111.8,6.56,682,,11
11/12/2012 20:00,,0.65,0.100,0.000,0.011,0.009,0.26,0.272,15.5,110.2,6.29,677,,11
11/13/2012 20:00,,1.00,0.076,2.308,0.003,0.006,0.20,0.239,15.7,111.7,6.59,675,,11
11/14/2012 20:00,,1.00,0.064,0.000,0.001,0.006,0.20,0.207,15.3,111.0,6.38,665,,11
11/15/2012 20:00,,1.00,0.064,1.825,0.000,0.007,0.21,0.229,16.3,112.1,7.47,703,,11
11/16/2012 20:00,,1.00,0.052,1.720,-0.003,0.008,0.31,0.214,16.5,115.5,7.49,717,,11
11/17/2012 20:00,,1.00,0.052,1.761,-0.004,0.011,0.59,0.189,17.7,119.2,7.39,723,,11
11/18/2012 20:00,,0.83,0.052,0.000,-0.005,0.005,0.67,0.182,18.3,121.4,6.82,726,,11
11/19/2012 12:00,,0.35,0.052,2.400,-0.006,0.005,0.49,0.243,16.1,117.9,6.65,721,,11
11/19/2012 12:40,,0.17,0.052,1.778,0.006,0.006,0.48,0.254,16.2,119.5,6.58,725,,11
11/19/2012 20:00,,0.65,0.052,0.936,0.019,0.008,0.52,0.291,17.5,119.1,6.62,710,,11
11/20/2012 20:00,,1.00,0.052,1.965,0.012,0.007,0.57,0.266,17.6,116.9,6.19,705,,11
11/21/2012 20:00,,1.00,0.052,2.153,0.010,0.006,0.46,0.236,17.6,115.0,5.79,702,,11
11/22/2012 20:00,,1.00,0.052,1.672,0.010,0.004,0.44,0.284,17.9,116.0,5.30,697,,11
11/23/2012 20:00,,1.00,0.052,-0.960,0.007,0.004,0.35,0.267,18.1,115.6,5.00,700,,11
11/24/2012 20:00,,1.00,0.040,1.211,0.007,0.004,0.33,0.249,18.3,115.4,4.93,701,,11
11/25/2012 20:00,,0.83,0.064,0.832,0.007,0.004,0.31,0.264,18.3,115.5,4.94,699,,11
11/26/2012 12:00,,0.34,0.052,3.349,0.026,0.008,0.30,0.310,18.6,118.3,4.57,706,,11
11/26/2012 12:20,,0.50,0.052,0.000,0.010,0.008,0.36,0.253,19.1,119.6,5.10,713,,11
11/27/2012 12:00,,0.66,0.052,1.698,0.008,0.008,0.41,0.213,18.2,118.6,5.16,717,,11
11/27/2012 20:00,,1.00,0.076,0.849,0.003,0.004,0.63,0.419,19.4,123.1,5.29,727,,11
11/29/2012 12:00,,1.00,0.052,1.878,0.005,0.003,0.51,0.247,18.0,122.4,5.35,730,,11
11/30/2012 12:00,,1.00,0.076,0.000,0.005,0.003,0.55,0.231,17.2,120.4,5.11,735,,11
12/1/2012 12:00,,1.00,0.076,0.769,0.003,0.004,0.62,0.206,15.5,114.0,5.05,690,,12
12/2/2012 12:00,,0.83,0.076,0.000,0.006,0.006,0.65,0.220,15.3,111.6,4.91,681,,12
12/3/2012 04:00,,0.50,0.076,0.904,0.008,0.006,0.52,0.283,14.7,113.9,4.75,679,,12
12/3/2012 12:10,,0.33,0.076,1.988,0.009,0.004,0.54,0.289,15.3,115.1,4.50,679,,12
12/3/2012 20:00,,0.66,0.076,0.915,0.022,0.005,0.45,0.218,14.8,114.1,4.36,682,,12
12/4/2012 20:00,,1.00,0.100,-0.709,0.013,0.003,0.29,0.239,14.9,115.1,4.33,690,,12
12/5/2012 20:00,,1.00,0.076,-0.723,0.011,0.001,0.24,0.230,15.2,115.2,3.97,694,,12
12/6/2012 20:00,,1.00,0.076,0.662,0.010,0.001,0.18,0.219,15.0,116.9,4.04,697,,12
12/7/2012 20:00,,1.00,0.088,1.626,0.008,0.001,0.20,0.221,14.9,115.2,4.51,694,,12
12/8/2012 20:00,,1.00,0.088,3.265,0.008,0.000,0.42,0.214,15.1,117.5,5.36,703,,12
12/9/2012 20:00,,0.83,0.112,1.970,0.011,-0.001,0.49,0.214,14.5,114.9,5.31,688,,12
12/10/2012 12:00,,0.34,0.100,0.747,0.009,0.003,0.45,0.220,14.6,115.6,5.22,699,,12
12/10/2012 12:20,,0.17,0.100,2.591,0.025,0.010,0.44,0.271,14.4,113.5,5.16,702,,12
12/10/2012 20:00,,0.66,0.100,1.592,0.016,0.003,0.46,0.264,15.1,114.7,5.52,696,,12
12/11/2012 20:00,,1.00,0.088,3.633,0.011,0.004,0.47,0.239,15.4,115.6,5.64,699,,12
12/12/2012 20:00,,1.00,0.088,0.836,0.009,0.005,0.46,0.268,15.9,117.9,5.83,719,,12
12/13/2012 20:00,,1.00,0.100,0.000,0.007,0.004,0.51,0.235,17.1,123.0,6.12,739,,12
12/14/2012 20:00,,1.00,0.088,-1.910,0.006,0.004,0.51,0.256,17.5,125.6,6.29,756,,12
12/15/2012 20:00,,1.00,0.100,2.667,0.006,0.004,0.64,0.234,17.6,123.4,6.39,748,,12
12/16/2012 20:00,,0.83,0.088,-0.881,0.022,0.003,0.61,0.245,16.3,114.2,5.69,705,,12
12/17/2012 12:00,,0.34,0.076,3.132,0.010,0.004,0.67,0.210,16.5,114.4,5.33,698,,12
12/17/2012 12:30,,0.17,0.076,1.924,0.016,0.002,0.62,0.276,16.5,115.9,5.36,707,,12
12/17/2012 20:00,,0.66,0.076,25.896,0.024,0.003,0.67,0.331,16.4,115.5,5.09,686,,12
12/18/2012 20:00,,1.00,0.076,-2.111,0.028,0.008,0.53,0.278,16.3,113.7,4.65,679,,12
12/19/2012 20:00,,1.00,0.052,0.847,0.013,0.004,0.45,0.304,17.0,117.0,4.64,695,,12
12/20/2012 20:00,,1.00,0.510,3.828,0.019,0.001,0.50,0.292,17.0,113.8,5.19,683,,12
12/21/2012 20:00,,1.00,0.367,34.697,0.103,0.003,9.68,1.151,43.3,73.0,7.37,712,,12
12/22/2012 20:00,,0.33,0.160,30.274,0.084,0.001,9.36,1.111,44.4,86.6,7.54,743,,12
12/23/2012 20:00,,1.00,0.100,22.395,0.066,0.002,9.76,1.113,37.5,85.4,7.30,721,,12
12/24/2012 20:00,,1.00,0.052,11.727,0.047,0.002,9.23,1.086,35.1,93.5,7.23,737,,12
12/25/2012 20:00,,1.00,0.088,10.695,0.033,0.002,7.76,0.847,32.1,101.0,6.98,741,,12
12/26/2012 20:00,,1.00,0.076,5.988,0.024,0.002,6.46,0.698,29.3,105.2,6.77,741,,12
12/27/2012 20:00,,1.00,0.076,6.654,0.017,0.002,4.90,0.528,26.7,111.5,6.41,739,,12
12/28/2012 20:00,,1.00,0.076,2.092,0.015,0.003,4.04,0.493,25.7,116.5,6.53,751,,12
12/29/2012 20:00,,1.00,0.076,0.951,0.011,0.003,2.81,0.400,23.1,119.1,6.47,748,,12
12/30/2012 20:00,,1.00,0.040,4.307,0.010,0.004,2.05,0.386,21.6,122.7,6.15,747,,12
12/31/2012 20:00,,1.00,0.076,4.640,0.011,0.002,1.84,0.379,21.5,124.6,6.12,755,,12
1/1/2013 20:00,,1.00,0.030,0.000,0.008,0.002,1.50,0.349,20.9,129.0,5.98,772,,1
1/2/2013 20:00,,1.00,0.030,1.918,0.007,0.002,1.37,0.317,21.0,133.6,5.87,794,,1
1/3/2013 20:00,,1.00,0.010,0.855,0.008,0.004,1.27,0.338,21.9,140.9,5.80,822,,1
1/4/2013 20:00,,1.00,0.020,0.000,0.009,0.004,1.21,0.344,22.2,149.2,6.17,860,,1
1/5/2013 20:00,,1.00,0.040,0.000,0.008,0.004,1.19,0.292,22.4,154.1,6.34,889,,1
1/6/2013 20:00,,0.84,0.040,1.013,0.008,0.003,1.14,0.254,21.6,148.7,6.45,867,,1
1/7/2013 12:30,,0.50,0.020,0.688,0.015,0.006,1.10,0.235,20.9,145.8,6.48,826,,1
1/7/2013 20:00,,0.66,0.040,3.387,0.012,0.003,1.05,0.303,19.9,140.2,6.06,813,,1
1/8/2013 20:00,,1.00,0.040,6.272,0.006,0.003,1.00,0.215,19.7,139.4,5.82,812,,1
1/9/2013 20:00,,1.00,0.060,7.653,0.003,0.002,1.01,0.248,18.4,139.5,5.93,807,,1
1/10/2013 20:00,,0.83,0.060,2.465,0.008,0.002,0.91,0.261,17.2,135.7,5.76,763,,1
1/11/2013 12:00,,0.38,16.750,497.760,0.858,0.062,11.77,3.653,36.7,54.1,6.13,553,,1
1/11/2013 14:15,,0.09,14.280,969.730,1.310,0.052,9.98,4.911,24.0,21.2,4.46,364,,1
1/11/2013 16:15,,0.08,10.450,596.330,1.010,0.090,9.31,3.467,21.1,21.2,4.94,345,,1
1/11/2013 18:15,,0.08,8.440,320.450,0.773,0.071,9.73,2.961,24.0,24.1,5.23,369,,1
1/11/2013 20:15,,0.54,6.330,225.500,0.685,0.085,10.34,2.728,26.0,26.8,5.49,380,,1
1/12/2013 20:00,,0.65,0.780,59.936,0.278,0.048,11.61,1.748,40.6,56.6,7.21,562,,1
1/13/2013 03:15,,0.19,2.420,96.774,0.267,0.034,10.49,1.951,36.0,64.4,6.41,559,,1
1/13/2013 05:15,,0.08,29.380,778.100,1.174,0.125,9.29,3.946,17.6,30.1,6.43,372,,1
1/13/2013 07:15,,0.08,50.060,878.480,1.202,0.103,7.39,4.060,14.1,21.4,5.84,302,,1
1/13/2013 09:15,,0.08,40.860,571.420,0.993,0.130,6.80,3.339,13.7,18.8,5.78,279,,1
1/13/2013 11:15,,0.08,27.820,347.220,0.847,0.138,7.21,2.715,15.7,25.3,6.25,304,,1
1/13/2013 13:15,,0.08,19.420,232.640,0.750,0.129,7.56,2.378,18.0,35.9,6.70,342,,1
1/13/2013 15:15,,0.08,13.660,197.140,0.699,0.128,8.08,2.251,18.0,43.8,7.00,369,,1
1/13/2013 17:15,,0.08,10.450,199.790,0.658,0.114,8.27,2.139,17.9,46.4,7.18,387,,1
1/13/2013 19:15,,0.08,9.640,172.580,0.610,0.112,8.98,1.926,19.5,66.0,7.00,408,,1
1/13/2013 21:15,,0.08,13.660,146.460,0.644,0.129,9.82,2.285,18.9,46.5,7.37,408,,1
1/13/2013 23:15,,0.08,16.750,140.120,0.577,0.136,11.24,5.618,19.9,56.2,7.33,435,,1
1/14/2013 01:15,,0.08,14.280,133.330,0.555,0.123,10.50,2.384,18.4,46.7,7.33,406,,1
1/14/2013 03:15,,0.08,11.260,123.050,0.542,0.107,10.73,2.569,16.9,46.8,7.28,398,,1
1/14/2013 05:15,,0.08,8.880,141.280,0.500,0.097,10.47,2.462,18.1,51.3,7.33,414,,1
1/14/2013 07:15,,0.08,6.710,99.837,0.489,0.109,10.44,2.546,19.8,58.2,7.57,438,,1
1/14/2013 09:15,,0.10,5.190,78.840,0.449,0.102,10.44,2.330,21.8,66.1,7.77,467,,1
1/14/2013 12:00,,0.09,3.800,75.743,0.382,0.083,10.54,2.184,23.4,76.9,7.89,504,,1
1/14/2013 13:25,,0.17,3.380,65.338,0.367,0.077,10.89,2.091,24.6,83.9,8.03,524,,1
1/14/2013 20:00,,0.30,2.120,68.133,0.304,0.080,11.65,1.817,25.8,112.8,8.33,599,,1
1/15/2013 04:00,,0.33,1.214,48.877,0.240,0.056,12.50,1.544,25.9,137.7,8.46,674,,1
1/15/2013 12:00,,0.33,1.338,38.808,0.197,0.056,13.24,1.408,27.0,160.8,9.01,734,,1
1/15/2013 20:00,,0.67,0.904,30.712,0.163,0.047,12.52,1.445,26.2,173.3,8.80,756,,1
1/16/2013 20:00,,1.00,0.698,19.104,0.107,0.034,11.71,1.183,25.4,222.9,9.08,724,,1
1/17/2013 20:00,,1.00,0.370,13.907,0.081,0.022,11.58,1.315,25.7,247.2,9.32,906,,1
1/18/2013 20:00,,1.00,0.292,8.800,0.065,0.020,11.58,1.105,26.0,273.2,9.52,987,,1
1/19/2013 20:00,,1.00,0.266,9.800,0.057,0.016,10.03,1.092,23.9,258.6,8.99,957,,1
1/20/2013 20:00,,0.83,0.110,9.300,0.050,0.012,8.84,0.925,23.5,250.0,8.87,954,,1
1/21/2013 12:00,,0.34,0.100,11.730,0.052,0.004,7.91,1.033,24.6,257.7,10.24,1028,,1
1/21/2013 12:10,,0.50,0.100,8.243,0.055,0.019,8.58,0.928,25.5,263.7,9.67,996,,1
1/22/2013 12:00,,1.00,0.060,4.634,0.045,0.008,7.96,1.125,26.8,280.3,10.87,1117,,1
1/23/2013 12:00,,1.00,0.070,3.806,0.039,0.004,7.74,0.981,28.8,298.7,11.48,1213,,1
1/24/2013 12:00,,1.00,0.050,7.136,0.034,0.002,5.84,0.975,27.5,276.5,11.13,1179,,1
1/25/2013 12:00,,1.00,0.100,3.306,0.030,0.002,4.16,0.699,25.8,249.8,10.61,1130,,1
1/26/2013 12:00,,1.00,0.110,2.901,0.025,0.001,2.67,0.523,21.2,201.3,9.55,992,,1
1/27/2013 12:00,,0.83,0.100,3.384,0.025,0.001,2.30,0.548,20.4,184.5,9.11,940,,1
1/28/2013 04:00,,0.52,0.110,4.456,0.025,0.003,2.08,0.571,18.9,169.8,8.44,879,,1
1/28/2013 12:50,,0.33,0.292,4.195,0.025,0.002,2.19,0.646,19.7,176.7,8.48,879,,1
1/28/2013 20:00,,0.65,0.292,5.720,0.035,0.009,2.12,0.664,18.6,162.2,7.09,800,,1
1/29/2013 20:00,,0.79,0.344,36.315,0.048,0.007,1.83,0.866,17.4,133.5,6.23,680,,1
1/30/2013 10:00,,0.33,4.550,278.210,0.246,0.013,4.48,1.384,28.2,154.2,7.50,719,,1
1/30/2013 12:00,,0.08,10.990,590.290,0.572,0.062,10.98,2.370,36.2,81.3,7.14,572,,1
1/30/2013 14:00,,0.08,10.720,686.660,0.779,0.052,11.91,2.969,34.2,59.9,6.58,509,,1
1/30/2013 16:00,,0.08,8.220,401.820,0.588,0.062,10.77,2.198,26.9,47.3,6.56,447,,1
1/30/2013 18:00,,0.08,7.780,370.110,0.526,0.057,11.03,2.227,24.5,51.0,6.64,441,,1
1/30/2013 20:00,,0.08,13.040,357.030,0.519,0.072,11.98,2.391,25.9,58.6,7.15,470,,1
1/30/2013 22:00,,0.08,13.660,320.930,0.591,0.131,11.61,2.526,23.2,52.5,7.60,440,,1
1/31/2013 00:01,,0.08,13.350,251.540,0.542,0.120,12.39,2.440,23.6,66.4,7.72,490,,1
1/31/2013 02:00,,0.08,10.990,170.830,0.438,0.113,12.86,2.314,26.9,82.3,8.23,533,,1
1/31/2013 04:00,,0.08,8.440,184.950,0.434,0.089,12.55,2.249,24.8,76.5,7.81,514,,1
1/31/2013 06:00,,0.08,6.520,130.190,0.378,0.079,12.64,1.981,24.5,76.2,7.75,510,,1
1/31/2013 08:00,,0.79,5.000,97.350,0.328,0.078,12.61,1.596,25.9,83.6,7.93,530,,1
2/1/2013 20:00,,1.00,0.739,27.384,0.152,0.034,13.37,1.779,35.0,221.1,9.26,888,,2
2/2/2013 20:00,,1.00,0.534,8.560,0.097,0.014,11.15,1.383,29.6,251.5,9.40,952,,2
2/3/2013 20:00,,0.83,0.411,7.115,0.076,0.015,9.08,1.200,26.8,274.9,9.48,992,,2
2/4/2013 12:00,,0.37,0.344,3.042,0.069,0.015,7.90,1.009,26.2,276.3,9.41,993,,2
2/4/2013 13:55,,0.17,0.318,7.557,0.054,0.012,7.86,0.888,25.9,279.8,9.17,992,,2
2/4/2013 20:00,,0.63,0.318,5.698,0.042,0.013,7.92,0.796,26.6,272.3,9.55,956,,2
2/5/2013 20:00,,1.00,0.266,4.992,0.031,0.008,6.48,0.769,24.2,263.6,9.10,976,,2
2/6/2013 20:00,,1.00,0.214,3.298,0.025,0.010,5.55,0.694,22.6,252.9,8.88,951,,2
2/7/2013 20:00,,1.00,0.214,8.744,0.025,0.004,4.75,0.719,22.1,243.7,8.76,931,,2
2/8/2013 20:00,,1.00,0.240,3.425,0.025,0.004,4.12,0.563,21.0,225.9,8.36,895,,2
2/9/2013 20:00,,0.83,0.188,4.837,0.034,0.012,3.95,0.656,22.7,226.7,8.46,915,,2
2/10/2013 12:00,,0.34,0.162,6.485,0.027,0.011,3.84,0.645,23.2,224.2,8.49,911,,2
2/10/2013 12:05,,0.17,0.162,5.803,0.041,0.009,3.79,0.699,22.8,225.7,8.32,909,,2
2/10/2013 20:00,,0.66,0.240,7.916,0.047,0.016,3.88,0.738,23.3,236.5,8.48,920,,2
2/11/2013 20:00,,1.00,2.120,27.962,0.186,0.082,5.94,1.370,31.8,67.6,5.73,480,,2
2/12/2013 20:00,,1.00,1.028,24.811,0.113,0.038,9.30,1.049,31.2,123.4,6.92,636,,2
2/13/2013 20:00,,1.00,1.214,17.017,0.082,0.028,10.26,0.998,28.7,188.2,7.33,763,,2
2/14/2013 20:00,,1.00,1.152,17.364,0.082,0.030,12.19,1.043,30.3,173.9,7.49,764,,2
2/15/2013 20:00,,1.00,0.780,12.861,0.079,0.030,14.15,1.229,27.8,170.6,7.70,758,,2
2/16/2013 20:00,,1.00,0.292,10.050,0.060,0.018,12.27,0.969,28.7,162.6,7.19,767,,2
2/17/2013 20:00,,0.67,0.318,8.734,0.043,0.008,12.09,0.775,30.8,212.8,8.03,900,,2
2/18/2013 04:00,,0.50,0.292,5.465,0.152,0.109,10.85,1.939,31.5,227.3,8.13,946,,2
2/18/2013 20:00,,0.83,0.370,6.200,0.040,0.011,8.84,0.673,29.1,219.2,7.52,912,,2
2/19/2013 20:00,,1.00,0.266,6.604,0.036,0.011,6.91,0.641,26.2,212.4,6.41,875,,2
2/20/2013 20:00,,1.00,0.266,5.181,0.043,0.011,6.77,0.805,29.3,258.6,7.32,972,,2
2/21/2013 20:00,,1.00,0.214,8.842,0.032,0.008,5.98,0.758,29.8,256.9,6.68,975,,2
2/22/2013 20:00,,1.00,0.214,8.634,0.033,0.010,5.15,0.751,26.9,193.8,5.71,878,,2
2/23/2013 20:00,,1.00,0.188,6.233,0.026,0.009,4.16,0.680,24.4,180.1,5.41,838,,2
2/24/2013 20:00,,0.83,0.214,2.970,0.025,0.010,3.63,0.555,24.5,194.7,5.28,855,,2
2/25/2013 12:00,,0.36,0.292,4.228,0.025,0.010,3.22,0.520,23.7,199.3,4.97,850,,2
2/25/2013 13:30,,0.17,0.292,5.283,0.023,0.003,3.26,0.598,24.3,203.3,5.02,852,,2
2/25/2013 20:00,,0.54,0.292,5.435,0.039,0.008,3.25,0.554,25.1,210.7,4.70,873,,2
2/26/2013 15:25,,0.45,1.400,53.465,0.140,0.019,3.60,0.768,27.6,205.5,4.71,790,,2
2/26/2013 17:23,,0.08,32.500,722.070,0.906,0.081,2.47,1.813,7.8,26.1,2.60,233,,2
2/26/2013 19:25,,0.08,69.520,450.200,0.683,0.112,2.04,1.295,10.3,14.5,2.51,182,,2
2/26/2013 21:25,,0.08,73.670,423.830,0.621,0.119,2.18,1.076,8.4,19.4,2.85,185,,2
2/26/2013 23:25,,0.08,69.520,370.000,0.546,0.129,2.34,2.232,7.4,18.9,3.00,183,,2
2/27/2013 01:25,,0.08,55.660,296.080,0.497,0.131,2.75,1.003,7.2,22.0,3.47,197,,2
2/27/2013 03:25,,0.08,40.860,265.120,0.478,0.118,3.26,0.954,7.6,25.3,3.93,216,,2
2/27/2013 05:25,,0.08,30.940,211.250,0.442,0.122,4.14,0.957,9.1,32.9,4.39,252,,2
2/27/2013 07:25,,0.08,24.540,188.800,0.414,0.116,4.73,0.919,9.9,39.9,4.82,281,,2
2/27/2013 09:25,,0.08,19.830,163.960,0.394,0.101,5.33,0.691,10.2,45.5,5.29,306,,2
2/27/2013 11:25,,0.08,16.750,153.370,0.365,0.105,5.79,1.009,11.6,50.5,5.51,329,,2
2/27/2013 13:25,,0.08,16.750,167.510,0.353,0.107,6.04,1.930,11.9,53.3,5.69,345,,2
2/27/2013 15:25,,0.08,25.920,283.040,0.494,0.130,5.47,1.233,10.9,42.3,5.37,306,,2
2/27/2013 17:25,,0.08,38.300,363.800,0.555,0.141,4.84,1.210,10.4,38.4,5.23,283,,2
2/27/2013 19:25,,0.08,42.140,275.430,0.524,0.106,4.27,1.198,11.2,31.3,5.19,262,,2
2/27/2013 21:24,,0.08,32.500,185.870,0.451,0.123,4.16,1.242,12.1,28.1,4.90,256,,2
2/27/2013 23:24,,0.08,23.160,142.850,0.396,0.106,4.73,1.251,12.6,35.6,5.27,284,,2
2/28/2013 01:24,,0.08,16.750,119.710,0.358,0.091,5.35,1.151,12.3,43.6,5.62,316,,2
2/28/2013 03:24,,0.08,13.350,98.744,0.330,0.098,5.97,1.103,12.9,51.9,6.06,345,,2
2/28/2013 05:24,,0.08,10.990,79.564,0.307,0.094,6.45,1.099,13.8,58.7,6.20,366,,2
2/28/2013 07:24,,0.08,9.370,69.421,0.292,0.088,6.99,1.155,14.4,63.6,6.52,390,,2
2/28/2013 09:24,,0.08,8.440,59.160,0.271,0.088,7.42,1.000,15.0,69.3,6.69,413,,2
2/28/2013 11:24,,0.08,7.780,59.811,0.262,0.075,7.72,1.060,15.3,74.5,6.76,434,,2
2/28/2013 13:24,,0.18,7.780,64.327,0.248,0.064,8.16,1.032,15.9,80.9,6.98,454,,2
2/28/2013 20:00,,0.30,35.980,288.200,0.600,0.156,4.16,2.194,11.1,25.1,5.26,245,,2
3/1/2013 04:00,,0.33,13.040,88.888,0.433,0.158,6.09,1.916,12.3,48.3,6.60,330,,3
3/1/2013 12:00,,0.33,6.900,55.505,0.312,0.083,7.94,1.426,16.6,72.9,7.37,418,,3
3/1/2013 20:00,,0.67,5.760,42.045,0.235,0.081,8.80,1.450,15.6,89.2,7.56,479,,3
3/2/2013 20:00,,1.00,2.420,24.321,0.145,0.040,9.45,1.085,20.4,132.0,7.93,613,,3
3/3/2013 20:00,,0.83,1.760,26.376,0.108,0.020,8.83,1.022,19.0,168.9,8.01,692,,3
3/4/2013 12:00,,0.35,2.420,32.085,0.105,0.025,8.71,1.128,19.5,169.3,8.00,695,,3
3/4/2013 12:50,,0.17,2.300,21.235,0.087,0.020,8.67,0.982,19.5,179.0,8.00,715,,3
3/4/2013 20:00,,0.65,1.400,24.221,0.095,0.013,8.46,1.086,18.0,178.9,7.66,711,,3
3/5/2013 20:00,,1.00,1.214,14.227,0.071,0.014,8.12,0.968,19.8,184.0,7.31,727,,3
3/6/2013 20:00,,1.00,1.028,11.198,0.058,0.008,7.40,0.934,18.1,187.9,7.12,739,,3
3/7/2013 20:00,,0.95,1.152,15.163,0.059,0.011,7.21,0.910,18.5,198.9,6.91,774,,3
3/8/2013 17:25,,0.49,2.900,65.798,0.164,0.031,7.35,1.407,18.7,162.3,6.86,678,,3
3/8/2013 19:25,,0.08,7.780,115.620,0.248,0.061,6.49,1.517,18.3,95.0,6.39,511,,3
3/8/2013 21:25,,0.08,17.120,179.440,0.376,0.087,7.18,1.782,18.5,77.9,6.41,448,,3
3/8/2013 23:25,,0.08,14.280,118.220,0.366,0.082,6.15,1.973,24.2,49.0,5.96,390,,3
3/9/2013 01:25,,0.08,10.180,98.294,0.379,0.097,5.80,1.953,15.6,39.5,6.12,329,,3
3/9/2013 03:25,,0.08,8.220,79.850,0.330,0.084,5.82,1.957,13.8,43.8,5.64,338,,3
3/9/2013 05:25,,0.08,6.140,73.589,0.310,0.070,6.21,1.730,14.6,54.7,5.88,372,,3
3/9/2013 07:25,,0.22,4.700,58.441,0.283,0.077,6.56,1.562,16.1,66.9,6.30,413,,3
3/9/2013 16:10,,0.22,4.100,40.024,0.206,0.049,7.76,1.714,22.1,97.9,7.10,535,,3
3/9/2013 18:10,,0.08,7.340,42.553,0.215,0.044,7.86,1.554,20.3,85.7,6.78,504,,3
3/9/2013 20:10,,0.08,13.350,89.162,0.319,0.087,7.86,1.729,17.0,63.5,6.66,426,,3
3/9/2013 22:10,,0.08,13.970,85.932,0.323,0.092,7.88,1.746,21.4,67.4,6.62,440,,3
3/10/2013 00:10,,0.08,12.110,80.330,0.351,0.089,7.52,2.043,16.4,48.9,6.23,378,,3
3/10/2013 02:10,,0.08,10.450,71.489,0.346,0.097,7.54,1.956,15.5,47.4,6.30,370,,3
3/10/2013 04:10,,0.08,9.100,60.526,0.315,0.091,7.85,1.773,16.9,54.5,6.55,395,,3
3/10/2013 06:10,,0.08,8.440,53.479,0.296,0.089,8.29,1.758,18.5,61.2,6.72,427,,3
3/10/2013 08:10,,0.08,7.560,43.726,0.283,0.071,8.66,2.066,19.6,64.2,6.76,445,,3
3/10/2013 10:10,,0.08,7.120,41.843,0.271,0.077,8.95,1.867,19.9,67.0,6.99,454,,3
3/10/2013 12:10,,0.08,7.120,44.721,0.262,0.067,9.01,1.883,19.5,67.8,6.97,462,,3
3/10/2013 14:10,,0.08,7.780,52.193,0.266,0.073,9.37,1.772,19.1,70.5,7.29,464,,3
3/10/2013 16:10,,0.08,9.370,66.769,0.291,0.082,9.44,1.915,18.4,66.0,7.35,444,,3
3/10/2013 18:10,,0.08,12.420,76.282,0.300,0.092,9.57,1.610,17.7,61.1,7.47,432,,3
