dateTime,Days741001,SmpTimeWindowDay,QCFS,SS_mgL,TP_mgL,SRP_mgL,NO23_mgL,TKN_mgL,Cl_mgL,Sulfate_mgL,Silica_mgL,Cond_umho,Future,Month
1/5/2014 12:00,,1.00,141.0,0.000,0.143,0.098,4.38,0.538,55.5,103.8,7.50,875,,1
1/6/2014 12:00,,1.00,135.8,3.228,0.137,0.111,4.28,0.515,59.4,108.2,7.28,889,,1
1/7/2014 12:00,,1.00,197.5,1.665,0.125,0.094,4.05,0.473,55.6,105.7,6.98,871,,1
1/8/2014 12:00,,1.00,195.0,3.876,0.148,0.108,4.32,0.452,60.4,103.3,7.37,858,,1
1/9/2014 12:00,,1.00,158.4,3.660,0.172,0.119,4.63,0.515,64.4,97.7,7.32,846,,1
1/10/2014 12:00,,1.00,146.8,8.227,0.189,0.138,4.83,0.463,74.0,95.6,7.41,875,,1
1/11/2014 12:00,,1.00,549.7,21.126,0.179,0.104,3.27,0.673,223.9,82.0,6.42,1287,,1
1/12/2014 12:00,,0.33,2208.0,61.685,0.347,0.157,2.49,0.996,35.8,22.4,5.03,377,,1
1/13/2014 10:50,,0.50,1896.0,53.583,0.334,0.162,2.78,0.998,26.5,22.9,5.81,339,,1
1/13/2014 12:00,,0.19,1880.0,73.373,0.353,0.169,2.76,1.219,26.4,22.8,5.73,360,,1
1/13/2014 20:00,,0.33,1776.0,45.346,0.299,0.133,3.04,1.230,31.2,27.3,6.03,406,,1
1/14/2014 04:00,,0.33,1570.0,38.631,0.256,0.118,3.54,1.062,33.1,31.9,6.54,445,,1
1/14/2014 12:00,,0.33,1370.0,40.196,0.253,0.102,3.95,1.166,32.1,33.6,7.04,448,,1
1/14/2014 20:00,,0.33,1118.0,37.679,0.251,0.096,4.16,1.093,33.5,35.2,6.92,467,,1
1/15/2014 04:00,,0.33,1007.0,32.121,0.231,0.091,4.28,1.098,33.4,37.3,7.31,485,,1
1/15/2014 12:00,,0.67,798.4,28.399,0.223,0.091,4.45,0.898,34.9,38.2,7.39,499,,1
1/16/2014 12:00,,1.00,372.0,17.175,0.183,0.091,4.61,0.830,44.3,52.5,7.86,614,,1
1/17/2014 12:00,,1.00,231.2,10.901,0.162,0.094,4.70,0.871,53.1,64.8,8.00,714,,1
1/18/2014 12:00,,1.00,149.7,9.694,0.170,0.138,4.87,0.739,68.8,77.6,8.10,825,,1
1/19/2014 12:00,,0.83,195.0,8.166,0.146,0.097,4.68,0.586,63.4,83.3,8.37,840,,1
1/20/2014 04:00,,0.48,210.0,7.686,0.142,0.097,4.53,0.595,67.5,85.3,8.04,858,,1
1/20/2014 11:00,,0.17,205.0,7.353,0.136,0.097,4.54,0.576,65.8,88.6,8.46,845,,1
1/20/2014 12:00,,0.52,202.5,4.181,0.141,0.104,4.47,0.502,65.6,87.6,7.47,856,,1
1/21/2014 12:00,,1.00,120.2,4.223,0.169,0.127,4.65,0.471,78.6,95.6,7.33,918,,1
1/22/2014 12:00,,1.00,117.6,5.653,0.221,0.173,5.23,0.511,94.3,103.5,7.30,1000,,1
1/24/2014 12:00,,1.00,73.7,7.047,0.269,0.220,5.81,0.552,82.4,113.6,6.69,1000,,1
1/25/2014 12:00,,1.00,90.1,3.017,0.244,0.201,5.51,0.612,76.1,114.9,7.10,981,,1
1/26/2014 12:00,,0.83,90.1,3.490,0.200,0.154,4.86,0.576,68.9,116.2,7.14,979,,1
1/27/2014 04:00,,0.53,92.6,3.167,0.213,0.156,5.04,0.549,70.1,116.0,6.67,978,,1
1/27/2014 13:15,,0.33,92.6,-1.118,0.194,0.159,5.09,0.492,72.6,119.9,7.14,969,,1
1/27/2014 20:00,,0.64,79.9,7.685,0.256,0.184,5.58,0.537,78.8,121.0,6.50,994,,1
1/28/2014 20:00,,1.00,66.3,3.693,0.281,0.207,6.14,0.527,85.8,123.1,6.54,1021,,1
1/29/2014 20:00,,1.00,61.3,3.281,0.309,0.231,6.25,0.567,86.0,124.4,6.57,1021,,1
1/30/2014 20:00,,1.00,58.0,4.093,0.300,0.229,6.21,0.589,84.0,126.7,6.39,1024,,1
1/31/2014 20:00,,1.00,63.0,3.247,0.319,0.248,6.34,0.685,84.3,128.1,6.78,1029,,1
2/1/2014 20:00,,1.00,217.5,18.957,0.275,0.192,4.64,0.775,189.9,103.7,5.45,1246,,2
2/2/2014 20:00,,0.82,663.6,37.940,0.270,0.131,2.27,0.819,78.4,46.6,4.71,639,,2
2/3/2014 11:10,,0.33,623.0,24.576,0.230,0.128,2.37,1.288,58.2,47.8,4.44,554,,2
2/3/2014 12:00,,0.52,627.5,27.100,0.241,-9.000,-9.00,0.958,-9.0,-9.0,-9.00,550,,2
2/4/2014 12:00,,1.00,458.2,25.878,0.430,0.125,2.24,0.947,54.9,45.2,4.59,531,,2
2/5/2014 12:00,,1.00,222.8,15.578,0.311,0.308,2.36,0.830,55.5,37.2,5.09,631,,2
2/6/2014 12:00,,1.00,185.0,7.369,0.262,0.214,3.01,0.697,61.1,51.4,5.85,704,,2
2/7/2014 12:00,,1.00,152.6,-9.000,-9.000,0.184,3.43,-9.000,63.7,61.5,6.31,-9,,2
2/8/2014 12:00,,1.00,161.3,4.594,0.232,0.166,3.82,0.520,65.5,80.3,7.04,797,,2
2/9/2014 12:00,,0.83,146.8,4.024,0.216,0.153,3.82,0.492,63.8,85.7,6.86,824,,2
2/10/2014 04:00,,0.48,135.8,3.975,0.232,0.177,4.11,0.499,64.5,90.1,6.94,840,,2
2/10/2014 11:10,,0.17,133.2,3.883,0.219,0.178,4.14,0.452,66.3,92.8,6.98,846,,2
2/10/2014 12:00,,0.52,130.6,3.234,0.228,0.181,4.18,0.590,65.9,91.4,6.95,854,,2
2/11/2014 12:00,,1.00,81.9,5.296,0.278,0.218,4.92,0.593,75.9,96.8,6.73,910,,2
2/12/2014 12:00,,1.00,71.7,3.595,0.318,0.260,5.33,0.606,81.8,103.2,6.73,940,,2
2/13/2014 12:00,,1.00,86.0,6.258,0.281,0.227,5.04,0.719,82.6,107.4,6.77,944,,2
2/14/2014 12:00,,1.00,90.1,5.185,0.262,0.208,4.93,0.713,82.5,111.0,6.83,957,,2
2/15/2014 12:00,,1.00,100.1,2.311,0.204,0.159,4.24,0.663,66.4,105.7,6.55,917,,2
2/16/2014 12:00,,0.83,88.1,3.086,0.213,0.166,4.35,0.554,66.0,107.1,6.53,906,,2
2/17/2014 04:00,,0.48,84.0,3.306,0.251,0.203,4.78,0.567,69.1,109.4,6.26,934,,2
2/17/2014 11:00,,0.17,81.9,4.736,0.227,0.184,4.60,0.695,69.2,113.8,6.40,927,,2
2/17/2014 12:00,,0.52,81.9,21.416,0.239,0.208,5.00,0.552,73.1,120.4,6.25,925,,2
2/18/2014 12:00,,1.00,75.8,7.988,0.257,0.211,5.05,0.655,73.6,121.5,6.08,942,,2
2/19/2014 12:00,,1.00,97.6,9.547,0.264,0.172,4.06,0.602,190.3,97.6,4.97,1084,,2
2/20/2014 12:00,,0.83,187.5,25.984,0.243,0.188,4.78,0.743,71.9,116.3,6.44,1210,,2
2/21/2014 04:00,,0.50,835.4,51.823,0.225,0.087,2.49,1.224,176.0,68.6,5.03,1048,,2
2/21/2014 12:00,,0.33,1780.0,96.138,0.297,0.098,2.10,1.231,52.2,31.5,3.93,456,,2
2/21/2014 20:00,,0.33,2990.0,100.910,0.310,0.112,1.49,1.038,29.7,15.9,2.85,268,,2
2/22/2014 04:00,,0.33,3555.0,65.656,0.293,0.138,1.25,0.879,20.3,10.5,2.59,200,,2
2/22/2014 12:00,,0.33,3844.0,56.765,0.289,0.138,1.24,0.864,20.2,9.9,2.78,200,,2
2/22/2014 20:00,,0.33,4549.0,103.420,0.355,0.140,1.18,1.203,17.4,9.3,2.76,184,,2
2/23/2014 04:00,,0.33,5330.0,91.337,0.338,0.146,1.14,1.124,16.2,8.8,2.83,180,,2
2/23/2014 12:00,,0.33,5090.0,72.888,0.335,0.151,1.21,1.118,15.5,9.4,3.03,183,,2
2/23/2014 20:00,,0.33,4981.0,103.110,0.353,0.149,1.37,1.091,15.8,10.7,3.30,202,,2
2/24/2014 04:00,,0.31,3844.0,63.934,0.299,0.152,1.65,0.940,19.2,14.1,3.93,243,,2
2/24/2014 11:05,,0.17,3075.0,37.433,0.269,0.144,1.86,0.808,21.9,17.1,4.22,275,,2
2/24/2014 12:00,,0.52,2990.0,43.044,0.511,0.133,1.87,0.930,21.5,17.5,4.01,292,,2
2/25/2014 12:00,,1.00,937.2,38.997,0.411,0.102,2.53,0.809,31.5,30.9,5.31,423,,2
2/26/2014 12:00,,1.00,382.5,15.635,0.333,0.075,2.98,0.661,43.0,46.5,5.94,566,,2
2/27/2014 12:00,,1.00,279.0,11.042,0.297,0.087,3.39,0.637,49.1,59.2,6.53,652,,2
2/28/2014 12:00,,1.00,228.4,9.136,0.293,0.084,3.75,0.657,53.7,69.0,6.90,724,,2
3/1/2014 12:00,,1.00,239.6,6.231,0.303,0.095,3.71,0.658,51.9,74.5,6.91,744,,3
3/2/2014 12:00,,0.83,195.0,4.541,0.299,0.100,3.57,0.615,51.1,79.1,6.64,759,,3
3/3/2014 04:00,,0.48,161.3,4.831,0.324,0.112,3.79,0.693,54.7,82.9,6.68,782,,3
3/3/2014 10:50,,0.17,146.8,2.160,0.349,0.128,4.07,0.695,56.5,87.0,6.56,805,,3
3/3/2014 12:00,,0.52,158.4,9.149,0.186,0.125,3.92,0.500,56.0,83.0,6.35,800,,3
3/4/2014 12:00,,1.00,125.4,6.616,0.242,0.172,4.58,0.504,72.3,93.1,6.66,884,,3
3/5/2014 12:00,,1.00,133.2,4.472,0.243,0.158,4.56,0.444,68.4,96.6,6.46,882,,3
3/6/2014 12:00,,1.00,107.5,5.168,0.296,0.217,4.99,0.525,70.8,100.0,6.35,895,,3
3/7/2014 12:00,,1.00,86.0,3.344,0.322,0.225,5.12,0.581,75.6,101.1,5.89,917,,3
3/8/2014 12:00,,1.00,372.0,28.951,0.185,0.072,2.94,0.696,46.0,74.5,4.96,701,,3
3/9/2014 12:00,,0.83,396.5,25.477,0.239,0.101,2.67,1.082,42.9,59.6,4.65,583,,3
3/10/2014 04:00,,0.48,421.4,24.539,0.232,0.075,2.55,1.119,41.9,53.3,4.75,568,,3
3/10/2014 11:00,,0.17,454.4,23.193,0.229,0.092,2.62,1.020,37.4,46.9,4.93,535,,3
3/10/2014 12:00,,0.19,435.8,33.152,0.247,0.109,2.80,1.021,41.5,49.6,4.89,543,,3
3/10/2014 20:00,,0.33,712.0,54.605,0.294,0.123,2.75,1.276,48.4,47.5,4.92,553,,3
3/11/2014 04:00,,0.33,1390.0,131.090,0.389,0.110,2.12,1.569,25.5,26.3,4.35,360,,3
3/11/2014 12:00,,0.33,1386.0,94.035,0.543,0.110,2.17,1.065,26.0,26.1,4.74,353,,3
3/11/2014 20:00,,0.33,1302.0,74.556,0.306,0.109,2.38,0.884,30.4,28.3,5.14,385,,3
3/12/2014 04:00,,0.33,1518.0,71.260,0.294,0.109,2.48,0.888,25.7,26.7,5.17,364,,3
3/12/2014 12:00,,0.67,1502.0,60.961,0.267,0.095,2.66,0.956,34.2,27.6,5.45,398,,3
3/13/2014 12:00,,1.00,1134.0,93.690,0.318,0.077,3.24,1.245,42.2,32.0,5.80,460,,3
3/14/2014 12:00,,0.67,570.6,46.187,-9.000,0.071,3.55,1.118,56.4,45.8,6.19,592,,3
3/14/2014 20:00,,0.33,933.4,73.496,0.237,0.072,3.14,1.095,63.5,45.5,5.88,614,,3
3/15/2014 04:00,,0.33,2068.0,196.420,0.444,0.102,2.75,1.744,30.9,27.4,4.83,368,,3
3/15/2014 12:00,,0.33,2305.0,181.480,0.415,0.097,2.64,1.400,25.9,22.0,4.91,328,,3
3/15/2014 20:00,,0.33,2044.0,150.300,0.395,0.087,2.75,1.274,26.8,24.0,5.16,350,,3
3/16/2014 04:00,,0.33,1924.0,158.170,0.389,0.100,2.90,1.254,24.2,23.3,5.33,338,,3
3/16/2014 12:00,,0.33,1700.0,97.049,0.315,0.093,1.80,1.008,20.7,18.6,5.81,364,,3
3/16/2014 20:00,,0.33,1030.0,61.057,0.259,0.087,3.48,0.997,32.3,34.1,6.23,444,,3
3/17/2014 04:00,,0.31,670.4,42.910,0.215,0.072,3.77,0.886,35.5,41.2,6.37,498,,3
3/17/2014 10:50,,0.17,493.0,33.693,0.188,0.079,3.89,0.840,40.8,48.0,6.58,545,,3
3/17/2014 12:00,,0.52,454.4,37.135,-9.000,0.078,3.94,0.771,42.1,49.4,6.52,571,,3
3/18/2014 12:00,,1.00,312.4,22.753,0.156,0.078,4.06,0.660,51.7,63.8,6.70,675,,3
3/19/2014 12:00,,1.00,291.0,15.887,0.152,0.078,3.92,0.577,57.8,73.0,6.58,731,,3
3/20/2014 12:00,,1.00,446.8,25.163,0.153,0.075,3.85,0.721,51.2,70.3,6.24,683,,3
3/21/2014 12:00,,1.00,396.5,27.072,0.196,0.081,4.36,0.845,51.6,70.0,6.33,671,,3
3/22/2014 12:00,,1.00,361.8,24.149,0.173,0.080,4.45,0.799,51.2,70.6,6.31,682,,3
3/23/2014 12:00,,0.83,303.0,13.798,0.152,0.079,4.62,0.684,51.1,74.8,6.40,702,,3
3/24/2014 04:00,,0.48,259.2,8.439,0.146,0.086,4.56,0.614,51.9,79.5,6.29,725,,3
3/24/2014 10:50,,0.17,250.8,7.207,0.151,0.094,4.59,0.619,53.6,81.9,5.99,734,,3
3/24/2014 12:00,,0.52,245.2,13.303,0.165,0.097,4.57,0.773,54.1,80.6,6.07,753,,3
3/25/2014 12:00,,1.00,164.2,10.723,0.199,0.130,4.67,0.672,61.5,86.1,5.60,806,,3
3/26/2014 12:00,,1.00,135.8,5.907,0.224,0.153,4.84,0.639,66.7,91.5,5.44,840,,3
3/27/2014 12:00,,1.00,110.0,4.617,0.247,0.168,5.14,0.690,70.4,94.2,4.93,871,,3
3/28/2014 12:00,,1.00,122.8,6.838,0.249,0.168,4.79,0.773,76.6,95.1,4.57,888,,3
3/29/2014 12:00,,1.00,197.5,6.914,0.157,0.084,3.70,0.689,66.3,93.8,4.12,852,,3
3/30/2014 12:00,,0.83,207.5,7.641,0.143,0.082,3.45,0.649,61.0,96.4,3.64,827,,3
3/31/2014 04:00,,0.47,205.0,7.569,0.141,0.079,3.39,0.692,60.4,98.9,3.29,824,,3
3/31/2014 10:40,,0.17,210.0,3.202,0.114,0.082,3.45,0.662,63.1,101.8,3.05,827,,3
3/31/2014 12:00,,0.53,202.5,8.783,0.146,0.094,3.56,0.614,65.1,101.6,3.07,839,,3
4/1/2014 12:00,,1.00,222.8,12.086,0.155,0.100,3.47,0.657,68.2,100.7,2.45,838,,4
4/2/2014 12:00,,1.00,197.5,11.123,0.157,0.101,3.39,0.671,66.8,96.3,1.94,812,,4
4/3/2014 12:00,,0.67,253.6,28.230,0.251,0.151,3.64,0.784,77.6,88.2,1.91,791,,4
4/3/2014 20:00,,0.33,2084.0,461.140,0.806,0.086,2.47,2.711,47.0,39.6,3.03,482,,4
4/4/2014 04:00,,0.33,3375.0,662.420,1.210,0.148,3.22,3.780,20.4,21.1,4.30,291,,4
4/4/2014 12:00,,0.33,3770.0,412.640,0.956,0.148,3.72,2.633,19.2,19.4,5.01,285,,4
4/4/2014 20:00,,0.33,3544.0,254.700,0.755,0.118,4.11,2.358,22.6,22.0,5.53,326,,4
4/5/2014 04:00,,0.33,3245.0,260.670,0.739,0.113,4.27,2.397,21.5,21.3,5.90,325,,4
4/5/2014 12:00,,0.33,2975.0,220.980,0.665,0.122,4.30,2.118,20.4,20.5,6.00,327,,4
4/5/2014 20:00,,0.33,2715.0,140.840,0.539,0.106,4.59,1.680,22.0,23.5,6.46,363,,4
4/6/2014 04:00,,0.33,1944.0,104.620,0.438,0.104,4.72,1.532,26.6,30.5,6.63,427,,4
4/6/2014 12:00,,0.33,960.5,80.808,0.357,0.081,4.74,1.292,30.7,37.2,6.82,489,,4
4/6/2014 20:00,,0.33,708.5,64.322,0.299,0.078,4.79,1.501,30.8,41.0,7.03,530,,4
4/7/2014 04:00,,0.32,596.4,57.875,0.261,0.073,4.72,1.030,34.3,46.4,6.93,559,,4
4/7/2014 11:15,,0.17,525.1,37.920,0.221,0.070,4.77,1.460,37.8,52.0,7.03,589,,4
4/7/2014 12:00,,0.35,517.0,39.508,0.229,0.064,4.58,0.963,37.5,52.3,6.45,602,,4
4/8/2014 04:00,,0.50,1244.0,104.830,0.310,0.048,3.46,1.180,37.7,44.8,5.39,561,,4
4/8/2014 12:00,,0.33,2500.0,251.370,0.657,0.072,3.36,1.789,21.4,26.7,5.11,375,,4
4/8/2014 20:00,,0.33,2770.0,199.080,0.608,0.074,3.33,1.680,19.0,22.3,5.34,332,,4
4/9/2014 04:00,,0.33,2344.0,151.470,0.531,0.095,3.33,1.624,20.7,24.0,5.65,354,,4
4/9/2014 12:00,,0.33,2020.0,138.200,0.493,0.086,3.47,1.379,20.2,23.7,5.76,356,,4
4/9/2014 20:00,,0.50,1756.0,102.370,0.432,0.080,3.69,1.534,21.1,26.4,6.13,375,,4
4/10/2014 12:00,,0.83,627.5,78.585,-9.000,0.067,3.92,1.188,31.2,42.3,6.38,522,,4
4/11/2014 12:00,,1.00,372.0,35.187,0.180,0.052,3.91,0.793,40.0,56.7,6.25,634,,4
4/12/2014 12:00,,1.00,729.8,43.618,0.162,0.046,3.50,0.732,34.6,62.4,5.54,640,,4
4/13/2014 12:00,,0.83,400.0,77.071,0.289,0.070,3.17,0.998,35.7,49.8,5.37,565,,4
4/14/2014 04:00,,0.47,315.6,53.169,0.230,0.062,3.50,0.873,38.3,57.1,5.67,623,,4
4/14/2014 10:20,,0.17,300.0,30.400,0.197,0.065,3.66,0.894,41.4,62.1,5.82,645,,4
4/14/2014 12:00,,0.53,318.8,54.806,0.188,0.068,3.32,0.978,42.3,59.3,5.60,638,,4
4/15/2014 12:00,,0.67,798.4,59.151,0.182,0.053,2.99,0.938,44.5,59.6,5.32,653,,4
4/15/2014 20:00,,0.33,1326.0,139.670,0.387,0.070,3.31,1.463,32.9,46.6,6.12,525,,4
4/16/2014 04:00,,0.33,1446.0,150.160,0.462,0.072,3.26,1.119,24.2,30.6,6.21,409,,4
4/16/2014 12:00,,0.33,1290.0,135.310,0.425,0.080,3.27,1.497,22.7,29.2,6.16,402,,4
4/16/2014 20:00,,0.33,937.2,83.716,0.354,0.075,3.57,1.184,26.3,33.5,6.67,444,,4
4/17/2014 04:00,,0.33,663.6,64.982,0.287,0.072,3.87,0.935,29.5,39.2,6.98,495,,4
4/17/2014 12:00,,0.67,529.2,54.687,0.243,0.064,4.05,1.088,33.4,45.8,6.71,552,,4
4/18/2014 12:00,,1.00,348.2,39.385,0.174,0.054,4.21,0.955,39.1,58.7,6.33,641,,4
4/19/2014 12:00,,1.00,276.0,28.806,0.137,0.065,4.03,0.860,43.1,67.9,5.56,699,,4
4/20/2014 12:00,,0.83,228.4,27.995,0.133,0.069,3.89,0.686,45.8,73.9,4.43,731,,4
4/21/2014 04:00,,0.49,207.5,19.855,0.128,0.068,3.77,0.584,46.0,76.5,3.45,734,,4
4/21/2014 11:20,,0.17,202.5,13.347,0.128,0.073,3.89,0.756,48.9,80.3,3.39,747,,4
4/21/2014 12:00,,0.51,192.5,97.354,0.122,0.082,4.10,1.160,53.4,85.2,3.30,757,,4
4/22/2014 12:00,,1.00,155.5,15.968,0.150,0.099,4.05,1.216,58.5,90.5,2.67,778,,4
4/23/2014 12:00,,1.00,117.6,13.731,0.186,0.152,4.39,1.371,64.8,96.7,2.53,808,,4
4/24/2014 12:00,,1.00,125.4,15.075,0.192,0.146,4.23,1.293,63.4,98.7,1.98,808,,4
4/25/2014 12:00,,1.00,149.7,15.952,0.207,0.155,4.22,1.615,67.2,100.8,1.96,805,,4
4/26/2014 12:00,,1.00,138.4,12.658,0.165,0.113,3.51,1.672,62.4,100.8,1.76,798,,4
4/27/2014 12:00,,0.83,125.4,9.066,0.160,0.123,3.67,1.720,61.1,102.7,1.40,799,,4
4/28/2014 04:00,,0.48,107.5,14.925,0.182,0.138,3.78,1.823,63.7,106.1,1.21,812,,4
4/28/2014 11:00,,0.17,110.0,11.484,0.171,0.134,3.59,1.152,61.9,106.0,1.41,799,,4
4/28/2014 12:00,,0.52,120.2,10.687,0.200,0.135,3.44,0.746,59.2,99.4,1.09,808,,4
4/29/2014 12:00,,0.67,458.2,45.779,0.185,0.071,2.28,0.911,52.3,87.0,1.42,714,,4
4/29/2014 20:00,,0.33,1030.0,103.440,0.369,0.127,2.77,1.507,37.0,58.6,3.40,560,,4
4/30/2014 04:00,,0.33,1062.0,154.630,0.600,0.206,3.47,2.286,29.9,34.8,5.09,437,,4
4/30/2014 12:00,,0.33,1007.0,139.670,0.538,0.192,3.77,2.210,26.2,30.7,6.00,423,,4
4/30/2014 20:00,,0.33,906.8,116.120,0.493,0.159,3.91,2.158,26.9,32.2,6.04,440,,4
5/1/2014 04:00,,0.33,719.0,87.201,0.411,0.138,4.07,2.158,29.7,35.9,6.61,475,,5
5/1/2014 12:00,,0.67,541.5,70.437,0.376,0.119,4.19,1.888,33.1,41.4,6.35,520,,5
5/2/2014 12:00,,1.00,264.8,36.991,0.280,0.129,4.54,1.418,43.1,57.9,5.96,625,,5
5/3/2014 12:00,,1.00,234.0,26.022,0.216,0.117,4.55,0.902,45.0,66.8,5.60,684,,5
5/4/2014 12:00,,0.83,190.0,17.759,0.187,0.113,4.39,0.717,46.0,75.5,4.43,724,,5
5/5/2014 04:00,,0.48,167.1,18.433,0.192,0.132,4.22,0.747,47.5,80.0,3.34,742,,5
5/5/2014 10:50,,0.17,158.4,21.065,0.179,0.128,4.27,0.716,50.3,84.1,2.93,755,,5
5/5/2014 12:00,,0.52,152.6,17.500,0.200,0.145,4.37,0.702,51.3,83.2,3.33,773,,5
5/6/2014 12:00,,1.00,69.6,10.752,0.298,0.228,5.35,0.706,66.1,94.1,2.71,839,,5
5/7/2014 12:00,,1.00,84.0,11.310,0.255,0.190,4.65,0.690,63.2,93.5,2.21,825,,5
5/8/2014 12:00,,1.00,77.8,8.393,0.257,0.190,4.51,0.681,64.3,97.5,1.84,832,,5
5/9/2014 12:00,,1.00,88.1,12.690,0.220,0.172,3.78,0.641,59.2,96.3,1.50,810,,5
5/10/2014 12:00,,1.00,107.5,9.395,0.211,0.149,3.41,0.704,56.4,97.5,1.64,803,,5
5/11/2014 12:00,,0.83,95.1,10.723,0.209,0.161,3.38,0.661,56.5,100.0,1.78,811,,5
5/12/2014 04:00,,0.49,95.1,11.467,0.215,0.170,3.62,0.688,57.0,99.5,1.83,815,,5
5/12/2014 11:35,,0.17,126.2,15.469,0.242,0.190,3.68,0.737,60.6,99.3,1.85,800,,5
5/12/2014 12:00,,0.51,130.6,11.396,0.247,0.180,3.94,0.743,64.2,103.7,1.72,809,,5
5/13/2014 12:00,,1.00,180.0,6.494,0.216,0.154,2.95,0.723,59.7,101.5,1.63,808,,5
5/14/2014 12:00,,1.00,155.5,4.412,0.197,0.151,2.48,0.781,57.5,115.1,1.52,815,,5
5/15/2014 12:00,,0.83,228.4,31.830,0.284,0.196,3.98,1.159,56.0,74.6,3.09,690,,5
5/16/2014 04:00,,0.50,663.6,70.866,0.274,0.112,4.04,1.565,40.9,62.7,5.56,655,,5
5/16/2014 12:00,,0.33,824.3,83.445,0.404,0.127,4.68,1.624,43.1,54.8,6.17,593,,5
5/16/2014 20:00,,0.33,691.0,85.714,0.465,0.174,6.32,1.964,36.4,37.1,7.17,495,,5
5/17/2014 04:00,,0.33,435.8,85.450,0.419,0.198,6.65,1.744,39.5,40.4,7.64,520,,5
5/17/2014 12:00,,0.67,328.4,61.151,0.372,0.203,6.77,2.045,43.2,46.8,7.73,564,,5
5/18/2014 12:00,,0.83,212.5,27.616,0.287,0.182,6.60,1.405,46.9,58.4,7.07,642,,5
5/19/2014 04:00,,0.48,180.0,15.471,0.269,0.179,6.33,1.089,48.6,65.8,6.69,681,,5
5/19/2014 10:50,,0.17,172.5,5.464,0.231,0.181,6.31,1.010,49.4,69.2,6.62,690,,5
5/19/2014 12:00,,0.52,172.5,26.046,0.297,0.208,6.25,0.870,50.6,70.3,6.21,719,,5
5/20/2014 12:00,,1.00,143.9,16.519,0.288,0.217,5.81,0.664,54.9,80.4,5.26,763,,5
5/21/2014 12:00,,1.00,297.0,31.872,0.299,0.198,4.41,0.788,55.0,75.0,3.41,717,,5
5/22/2014 12:00,,0.67,344.8,68.997,0.284,0.117,3.85,0.939,44.1,76.1,3.36,693,,5
5/22/2014 20:00,,0.33,407.0,65.906,0.237,0.098,3.51,0.782,42.4,77.0,2.83,698,,5
5/23/2014 04:00,,0.33,297.0,83.416,0.288,0.134,4.13,1.041,43.8,71.2,3.69,655,,5
5/23/2014 12:00,,0.33,234.0,59.539,0.307,0.142,4.40,1.021,44.6,66.4,4.08,643,,5
5/23/2014 20:00,,0.33,197.5,71.428,0.339,0.171,4.74,1.075,45.6,61.9,4.61,631,,5
5/24/2014 04:00,,0.33,170.0,61.662,0.351,0.181,4.94,1.122,45.1,60.0,5.17,627,,5
5/24/2014 12:00,,0.67,155.5,57.377,0.339,0.179,5.04,1.126,46.3,61.5,5.10,640,,5
5/25/2014 12:00,,1.00,122.8,38.655,0.325,0.172,5.33,1.047,47.6,65.1,5.42,671,,5
5/26/2014 12:00,,0.98,105.0,19.544,0.280,0.199,5.19,0.776,50.9,76.4,5.42,727,,5
5/27/2014 10:55,,0.50,95.1,27.135,0.248,0.170,4.67,0.916,49.7,79.6,5.21,740,,5
5/27/2014 12:00,,0.52,97.6,48.648,0.282,0.183,4.89,0.871,51.0,81.8,4.99,756,,5
5/28/2014 12:00,,1.00,92.6,23.026,0.285,0.188,4.61,0.819,54.8,88.5,4.34,794,,5
5/29/2014 12:00,,0.67,95.1,23.370,0.272,0.179,4.20,0.891,54.7,92.2,3.98,806,,5
5/29/2014 20:00,,0.33,465.8,60.696,0.270,0.100,2.63,2.466,42.4,86.6,4.29,770,,5
5/30/2014 04:00,,0.33,715.5,757.500,1.160,0.120,2.73,3.950,16.2,27.8,3.10,321,,5
5/30/2014 12:00,,0.33,791.0,342.690,0.889,0.180,4.00,2.616,15.6,21.0,4.63,302,,5
5/30/2014 20:00,,0.33,403.5,203.880,0.679,0.210,4.93,1.905,22.4,31.5,5.42,381,,5
5/31/2014 04:00,,0.33,220.0,139.380,0.564,0.207,5.11,1.284,28.3,40.6,5.39,453,,5
5/31/2014 12:00,,0.67,170.0,105.400,0.505,0.227,5.54,1.714,33.6,46.8,5.44,501,,5
6/1/2014 12:00,,0.83,88.1,46.228,0.405,0.241,6.05,1.384,39.0,53.8,6.08,565,,6
6/2/2014 04:00,,0.48,64.6,44.368,0.401,0.234,5.79,1.205,40.6,57.4,6.05,600,,6
6/2/2014 11:00,,0.17,63.0,44.692,0.350,0.247,5.80,0.974,42.4,60.4,6.48,603,,6
6/2/2014 12:00,,0.52,63.0,35.714,0.388,0.258,5.84,-9.000,42.8,60.9,6.63,619,,6
6/3/2014 12:00,,1.00,54.7,28.037,0.374,0.279,5.89,-9.000,50.1,68.8,6.72,671,,6
6/4/2014 12:00,,1.00,58.0,23.910,0.349,0.260,5.44,-9.000,50.1,72.0,6.68,689,,6
6/5/2014 12:00,,0.67,481.0,103.170,0.345,0.132,4.31,-9.000,40.1,67.6,6.41,649,,6
6/5/2014 20:00,,0.33,805.8,139.860,0.389,0.119,8.92,-9.000,37.8,58.9,7.56,624,,6
6/6/2014 04:00,,0.33,865.0,202.990,0.567,0.157,10.01,-9.000,24.8,27.6,7.49,439,,6
6/6/2014 12:00,,0.33,587.8,119.490,0.479,0.177,11.58,-9.000,28.1,30.0,8.25,467,,6
