Date,Stream,Experiment,Details,Type,Time_min,Time_minAdj,Added_ugP_L,Final_ugP_L,MassSed_g
Jan-24-2019,LFR,Padd,LFR Up 0,timeSmp,,0,,248.68,
Jan-24-2019,LFR,Padd,LFR Up 0,timeSmp,0,10,248.68,255.57,0.0359
Jan-24-2019,LFR,Padd,1,timeSmp,1,11,248.68,230.69,0.0314
Jan-24-2019,LFR,Padd,3,timeSmp,3,13,248.68,247.53,0.042
Jan-24-2019,LFR,Padd,5,timeSmp,5,15,248.68,244.08,0.0434
Jan-24-2019,LFR,Padd,10,timeSmp,10,20,248.68,243.32,0.0492
Jan-24-2019,LFR,Padd,15,timeSmp,15,25,248.68,241.79,0.0458
Jan-24-2019,LFR,Padd,30,timeSmp,30,40,248.68,237.96,0.0504
Jan-24-2019,LFR,Padd,45,timeSmp,45,55,248.68,218.44,0.0485
Jan-24-2019,LFR,Padd,60,timeSmp,60,70,248.68,241.02,0.0408
Jan-24-2019,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
Jan-24-2019,LFR,Premin,LFR Remin 0,timeSmp,0,10,,10.13,0.0486
Jan-24-2019,LFR,Premin,1,timeSmp,1,11,,10.68,0.0419
Jan-24-2019,LFR,Premin,3,timeSmp,3,13,,19.85,0.0685
Jan-24-2019,LFR,Premin,5,timeSmp,5,15,,13.07,0.0484
Jan-24-2019,LFR,Premin,10,timeSmp,10,20,,14.40,0.0502
Jan-24-2019,LFR,Premin,15,timeSmp,15,25,,19.42,0.0689
Jan-24-2019,LFR,Premin,30,timeSmp,30,40,,13.32,0.0494
Jan-24-2019,LFR,Premin,45,timeSmp,45,55,,12.73,0.0452
Jan-24-2019,LFR,Premin,60,timeSmp,60,70,,14.46,0.0459
Jan-24-2019,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,21.0442,0.0546
Jan-24-2019,LFR,Psorp,2.5,timeSmp,,,77.43,67.5954,0.049
Jan-24-2019,LFR,Psorp,5,timeSmp,,,154.85,117.9938,0.0516
Jan-24-2019,LFR,Psorp,10,timeSmp,,,309.70,216.8669,0.0555
Jan-24-2019,LFR,Psorp,15,timeSmp,,,464.55,324.9734,0.0496
Jan-24-2019,LFR,Psorp,20,timeSmp,,,619.40,438.0812,0.0475
Jan-24-2019,Platter ,Padd,Platter Up 0,timeSmp,,0,,228.39,
Jan-24-2019,Platter ,Padd,Platter Up 0,timeSmp,0,10,228.39,192.79,0.0328
Jan-24-2019,Platter ,Padd,1,timeSmp,1,11,228.39,205.04,0.036
Jan-24-2019,Platter ,Padd,3,timeSmp,3,13,228.39,217.29,0.0466
Jan-24-2019,Platter ,Padd,5,timeSmp,5,15,228.39,210.40,0.0381
Jan-24-2019,Platter ,Padd,10,timeSmp,10,20,228.39,210.01,0.0369
Jan-24-2019,Platter ,Padd,15,timeSmp,15,25,228.39,201.21,0.0355
Jan-24-2019,Platter ,Padd,30,timeSmp,30,40,228.39,186.66,0.0365
Jan-24-2019,Platter ,Padd,45,timeSmp,45,55,228.39,216.90,0.0375
Jan-24-2019,Platter ,Padd,60,timeSmp,60,70,228.39,221.88,0.0329
Jan-24-2019,Platter ,Premin,Platter Remin 0,timeSmp,,0,,,
Jan-24-2019,Platter ,Premin,Platter Remin 0,timeSmp,0,10,,7.62,0.0424
Jan-24-2019,Platter ,Premin,1,timeSmp,1,11,,9.32,0.0447
Jan-24-2019,Platter ,Premin,3,timeSmp,3,13,,8.70,0.0393
Jan-24-2019,Platter ,Premin,5,timeSmp,5,15,,8.42,0.0404
Jan-24-2019,Platter ,Premin,10,timeSmp,10,20,,17.16,0.0424
Jan-24-2019,Platter ,Premin,15,timeSmp,15,25,,9.63,0.0454
Jan-24-2019,Platter ,Premin,30,timeSmp,30,40,,7.59,0.0426
Jan-24-2019,Platter ,Premin,45,timeSmp,45,55,,8.83,0.039
Jan-24-2019,Platter ,Premin,60,timeSmp,60,70,,8.76,0.0365
Jan-24-2019,Platter ,Psorp,Platter Sorption 0,timeSmp,,,0,15.27,0.0406
Jan-24-2019,Platter ,Psorp,2.5,timeSmp,,,77.43,53.36,0.038
Jan-24-2019,Platter ,Psorp,5,timeSmp,,,154.85,90.29,0.0393
Jan-24-2019,Platter ,Psorp,10,timeSmp,,,309.70,208.02,0.0386
Jan-24-2019,Platter ,Psorp,15,timeSmp,,,464.55,294.97,0.029
Jan-24-2019,Platter ,Psorp,20,timeSmp,,,619.40,375.37,0.0361
Jan-24-2019,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,260.93,
Jan-24-2019,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,260.93,255.57,0.0337
Jan-24-2019,Lost_Trib,Padd,1,timeSmp,1,11,260.93,252.12,0.0325
Jan-24-2019,Lost_Trib,Padd,3,timeSmp,3,13,260.93,262.84,0.0355
Jan-24-2019,Lost_Trib,Padd,5,timeSmp,5,15,260.93,242.55,0.0351
Jan-24-2019,Lost_Trib,Padd,10,timeSmp,10,20,260.93,252.51,0.0396
Jan-24-2019,Lost_Trib,Padd,15,timeSmp,15,25,260.93,236.81,0.0361
Jan-24-2019,Lost_Trib,Padd,30,timeSmp,30,40,260.93,232.60,0.0363
Jan-24-2019,Lost_Trib,Padd,45,timeSmp,45,55,260.93,201.59,0.0383
Jan-24-2019,Lost_Trib,Padd,60,timeSmp,60,70,260.93,243.70,0.0346
Jan-24-2019,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
Jan-24-2019,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,8.76,0.0462
Jan-24-2019,Lost_Trib,Premin,1,timeSmp,1,11,,18.43,0.0425
Jan-24-2019,Lost_Trib,Premin,3,timeSmp,3,13,,15.61,0.0434
Jan-24-2019,Lost_Trib,Premin,5,timeSmp,5,15,,18.58,0.0486
Jan-24-2019,Lost_Trib,Premin,10,timeSmp,10,20,,19.67,0.0379
Jan-24-2019,Lost_Trib,Premin,15,timeSmp,15,25,,17.41,0.0448
Jan-24-2019,Lost_Trib,Premin,30,timeSmp,30,40,,18.52,0.0457
Jan-24-2019,Lost_Trib,Premin,45,timeSmp,45,55,,19.33,0.0517
Jan-24-2019,Lost_Trib,Premin,60,timeSmp,60,70,,17.90,0.0439
Jan-24-2019,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,28.35,0.0437
Jan-24-2019,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,59.90,0.0387
Jan-24-2019,Lost_Trib,Psorp,5,timeSmp,,,154.85,107.99,0.0509
Jan-24-2019,Lost_Trib,Psorp,10,timeSmp,,,309.70,186.47,0.0406
Jan-24-2019,Lost_Trib,Psorp,15,timeSmp,,,464.55,264.57,0.0413
Jan-24-2019,Lost_Trib,Psorp,20,timeSmp,,,619.40,349.21,0.0376
Jan-24-2019,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,163.31,
Jan-24-2019,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,163.31,148.00,0.0403
Jan-24-2019,S_Turkey,Padd,1,timeSmp,1,11,163.31,146.47,0.0392
Jan-24-2019,S_Turkey,Padd,3,timeSmp,3,13,163.31,147.61,0.0362
Jan-24-2019,S_Turkey,Padd,5,timeSmp,5,15,163.31,148.38,0.0456
Jan-24-2019,S_Turkey,Padd,10,timeSmp,10,20,163.31,130.39,0.0447
Jan-24-2019,S_Turkey,Padd,15,timeSmp,15,25,163.31,151.06,0.0278
Jan-24-2019,S_Turkey,Padd,30,timeSmp,30,40,163.31,144.17,0.0478
Jan-24-2019,S_Turkey,Padd,45,timeSmp,45,55,163.31,144.55,0.0367
Jan-24-2019,S_Turkey,Padd,60,timeSmp,60,70,163.31,142.64,0.0408
Jan-24-2019,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
Jan-24-2019,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,4.46,0.0454
Jan-24-2019,S_Turkey,Premin,1,timeSmp,1,11,,8.36,0.0483
Jan-24-2019,S_Turkey,Premin,3,timeSmp,3,13,,5.26,0.0462
Jan-24-2019,S_Turkey,Premin,5,timeSmp,5,15,,7.56,0.0441
Jan-24-2019,S_Turkey,Premin,10,timeSmp,10,20,,7.53,0.0421
Jan-24-2019,S_Turkey,Premin,15,timeSmp,15,25,,8.24,0.048
Jan-24-2019,S_Turkey,Premin,30,timeSmp,30,40,,8.27,0.0431
Jan-24-2019,S_Turkey,Premin,45,timeSmp,45,55,,8.42,0.0492
Jan-24-2019,S_Turkey,Premin,60,timeSmp,60,70,,8.21,0.0429
Jan-24-2019,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,15.27,0.0467
Jan-24-2019,S_Turkey,Psorp,2.5,timeSmp,,,77.43,53.36,0.0453
Jan-24-2019,S_Turkey,Psorp,5,timeSmp,,,154.85,91.83,0.0447
Jan-24-2019,S_Turkey,Psorp,10,timeSmp,,,309.70,201.48,0.0428
Jan-24-2019,S_Turkey,Psorp,15,timeSmp,,,464.55,326.51,0.0444
Jan-24-2019,S_Turkey,Psorp,20,timeSmp,,,619.40,468.47,0.0417
Jan-24-2019,West,Padd,West Up 0,timeSmp,,0,,164.08,
Jan-24-2019,West,Padd,West Up 0,timeSmp,0,10,164.08,129.24,0.0538
Jan-24-2019,West,Padd,1,timeSmp,1,11,164.08,144.94,0.039
Jan-24-2019,West,Padd,3,timeSmp,3,13,164.08,138.81,0.0454
Jan-24-2019,West,Padd,5,timeSmp,5,15,164.08,122.35,0.0515
Jan-24-2019,West,Padd,10,timeSmp,10,20,164.08,128.86,0.0525
Jan-24-2019,West,Padd,15,timeSmp,15,25,164.08,133.07,0.0426
Jan-24-2019,West,Padd,30,timeSmp,30,40,164.08,139.19,0.0456
Jan-24-2019,West,Padd,45,timeSmp,45,55,164.08,123.50,0.0502
Jan-24-2019,West,Padd,60,timeSmp,60,70,164.08,120.43,0.0464
Jan-24-2019,West,Premin,West Remin 0,timeSmp,,0,,,
Jan-24-2019,West,Premin,West Remin 0,timeSmp,0,10,,4.06,0.0572
Jan-24-2019,West,Premin,1,timeSmp,1,11,,5.76,0.0536
Jan-24-2019,West,Premin,3,timeSmp,3,13,,4.74,0.0569
Jan-24-2019,West,Premin,5,timeSmp,5,15,,5.05,0.0464
Jan-24-2019,West,Premin,10,timeSmp,10,20,,5.36,0.0541
Jan-24-2019,West,Premin,15,timeSmp,15,25,,6.60,0.0591
Jan-24-2019,West,Premin,30,timeSmp,30,40,,5.95,0.0451
Jan-24-2019,West,Premin,45,timeSmp,45,55,,5.42,0.0482
Jan-24-2019,West,Premin,60,timeSmp,60,70,,5.73,0.0548
Jan-24-2019,West,Psorp,West Sorption 0,timeSmp,,,0,15.27,0.0545
Jan-24-2019,West,Psorp,2.5,timeSmp,,,77.43,31.82,0.0546
Jan-24-2019,West,Psorp,5,timeSmp,,,154.85,61.06,0.0592
Jan-24-2019,West,Psorp,10,timeSmp,,,309.70,138.00,0.057
Jan-24-2019,West,Psorp,15,timeSmp,,,464.55,223.407,0.0598
Jan-24-2019,West,Psorp,20,timeSmp,,,619.40,305.74,0.053
Jan-24-2019,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,171.35,
Jan-24-2019,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,171.35,177.09,0.0298
Jan-24-2019,Potato_Run,Padd,1,timeSmp,1,11,171.35,160.25,0.0346
Jan-24-2019,Potato_Run,Padd,3,timeSmp,3,13,171.35,178.24,0.0283
Jan-24-2019,Potato_Run,Padd,5,timeSmp,5,15,171.35,163.69,0.0356
Jan-24-2019,Potato_Run,Padd,10,timeSmp,10,20,171.35,168.29,0.0237
Jan-24-2019,Potato_Run,Padd,15,timeSmp,15,25,171.35,159.10,0.0289
Jan-24-2019,Potato_Run,Padd,30,timeSmp,30,40,171.35,167.52,0.024
Jan-24-2019,Potato_Run,Padd,45,timeSmp,45,55,171.35,132.68,0.0308
Jan-24-2019,Potato_Run,Padd,60,timeSmp,60,70,171.35,167.14,0.0214
Jan-24-2019,Potato_Run,Premin,Potato Run Remin 0,timeSmp,,0,,,
Jan-24-2019,Potato_Run,Premin,Potato Run Remin 0,timeSmp,0,10,,8.27,0.0352
Jan-24-2019,Potato_Run,Premin,1,timeSmp,1,11,,10.13,0.0327
Jan-24-2019,Potato_Run,Premin,3,timeSmp,3,13,,9.32,0.0278
Jan-24-2019,Potato_Run,Premin,5,timeSmp,5,15,,8.70,0.0223
Jan-24-2019,Potato_Run,Premin,10,timeSmp,10,20,,8.76,0.0272
Jan-24-2019,Potato_Run,Premin,15,timeSmp,15,25,,9.17,0.0364
Jan-24-2019,Potato_Run,Premin,30,timeSmp,30,40,,9.51,0.0391
Jan-24-2019,Potato_Run,Premin,45,timeSmp,45,55,,8.76,0.0386
Jan-24-2019,Potato_Run,Premin,60,timeSmp,60,70,,9.23,0.0398
Jan-24-2019,Potato_Run,Psorp,Potato Run Sorption 0,timeSmp,,,0,14.12,0.0358
Jan-24-2019,Potato_Run,Psorp,2.5,timeSmp,,,77.43,56.44,0.0381
Jan-24-2019,Potato_Run,Psorp,5,timeSmp,,,154.85,114.92,0.0371
Jan-24-2019,Potato_Run,Psorp,10,timeSmp,,,309.70,206.86,0.0355
Jan-24-2019,Potato_Run,Psorp,15,timeSmp,,,464.55,300.74,0.0355
Jan-24-2019,Potato_Run,Psorp,20,timeSmp,,,619.40,420.00,0.0279
Feb-8-19,LFR,Padd,LFR Up 0,timeSmp,,0,,149.93,
Feb-8-19,LFR,Padd,LFR Up 0,timeSmp,0,10,149.93,186.9922466,0.0349
Feb-8-19,LFR,Padd,1,timeSmp,1,11,149.93,176.0260684,0.0361
Feb-8-19,LFR,Padd,3,timeSmp,3,13,149.93,189.6392552,0.0352
Feb-8-19,LFR,Padd,5,timeSmp,5,15,149.93,190.0173993,0.0342
Feb-8-19,LFR,Padd,10,timeSmp,10,20,149.93,175.6479243,0.0344
Feb-8-19,LFR,Padd,15,timeSmp,15,25,149.93,188.504823,0.0349
Feb-8-19,LFR,Padd,30,timeSmp,30,40,149.93,190.0173993,0.0304
Feb-8-19,LFR,Padd,45,timeSmp,45,55,149.93,177.9167888,0.0374
Feb-8-19,LFR,Padd,60,timeSmp,60,70,,,0.0333
Feb-8-19,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
Feb-8-19,LFR,Premin,LFR Remin 0,timeSmp,0,10,,4.96,0.0384
Feb-8-19,LFR,Premin,1,timeSmp,1,11,,5.82,0.0429
Feb-8-19,LFR,Premin,3,timeSmp,3,13,,6.19,0.0357
Feb-8-19,LFR,Premin,5,timeSmp,5,15,,6.60,0.0418
Feb-8-19,LFR,Premin,10,timeSmp,10,20,,5.79,0.0386
Feb-8-19,LFR,Premin,15,timeSmp,15,25,,6.78,0.0431
Feb-8-19,LFR,Premin,30,timeSmp,30,40,,6.19,0.0384
Feb-8-19,LFR,Premin,45,timeSmp,45,55,,6.78,0.0359
Feb-8-19,LFR,Premin,60,timeSmp,60,70,,6.50,0.0382
Feb-8-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,14.87625307,0.0349
Feb-8-19,LFR,Psorp,2.5,timeSmp,,,77.43,57.10807125,0.0302
Feb-8-19,LFR,Psorp,5,timeSmp,,,154.85,120.2655651,0.0329
Feb-8-19,LFR,Psorp,10,timeSmp,,,309.70,254.1898894,0.0296
Feb-8-19,LFR,Psorp,15,timeSmp,,,464.55,404.8547543,0.0312
Feb-8-19,LFR,Psorp,20,timeSmp,,,619.40,498.0691278,0.0288
Feb-8-19,Platter ,Padd,Platter Up 0,timeSmp,,0,,182.83,
Feb-8-19,Platter ,Padd,Platter Up 0,timeSmp,0,10,182.83,154.0937118,0.066
Feb-8-19,Platter ,Padd,1,timeSmp,1,11,182.83,166.9506105,0.0629
Feb-8-19,Platter ,Padd,3,timeSmp,3,13,182.83,166.1943223,0.0636
Feb-8-19,Platter ,Padd,5,timeSmp,5,15,182.83,169.219475,0.0562
Feb-8-19,Platter ,Padd,10,timeSmp,10,20,182.83,160.5221612,0.0661
Feb-8-19,Platter ,Padd,15,timeSmp,15,25,182.83,162.4128816,0.0622
Feb-8-19,Platter ,Padd,30,timeSmp,30,40,182.83,157.4970085,0.0529
Feb-8-19,Platter ,Padd,45,timeSmp,45,55,182.83,162.0347375,0.067
Feb-8-19,Platter ,Padd,60,timeSmp,60,70,182.83,165.4380342,0.0626
Feb-8-19,Platter ,Premin,Platter Remin 0,timeSmp,,0,,,
Feb-8-19,Platter ,Premin,Platter Remin 0,timeSmp,0,10,,8.80,0.0889
Feb-8-19,Platter ,Premin,1,timeSmp,1,11,,8.92,0.0675
Feb-8-19,Platter ,Premin,3,timeSmp,3,13,,8.67,0.0729
Feb-8-19,Platter ,Premin,5,timeSmp,5,15,,7.53,0.0578
Feb-8-19,Platter ,Premin,10,timeSmp,10,20,,7.31,0.0083
Feb-8-19,Platter ,Premin,15,timeSmp,15,25,,8.24,0.0645
Feb-8-19,Platter ,Premin,30,timeSmp,30,40,,8.30,0.0661
Feb-8-19,Platter ,Premin,45,timeSmp,45,55,,9.32,0.0654
Feb-8-19,Platter ,Premin,60,timeSmp,60,70,,8.05,0.0583
Feb-8-19,Platter ,Psorp,Platter Sorption 0,timeSmp,,,0,19.06138821,0.0526
Feb-8-19,Platter ,Psorp,2.5,timeSmp,,,77.43,52.16200246,0.0603
Feb-8-19,Platter ,Psorp,5,timeSmp,,,154.85,99.72035627,0.0625
Feb-8-19,Platter ,Psorp,10,timeSmp,,,309.70,222.6111425,0.0646
Feb-8-19,Platter ,Psorp,15,timeSmp,,,464.55,350.0675307,0.0563
Feb-8-19,Platter ,Psorp,20,timeSmp,,,619.40,425.3999631,0.0569
Feb-8-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,66.74,
Feb-8-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,66.74,73.17087912,0.0452
Feb-8-19,Lost_Trib,Padd,1,timeSmp,1,11,66.74,77.33046398,0.0276
Feb-8-19,Lost_Trib,Padd,3,timeSmp,3,13,66.74,81.11190476,0.0339
Feb-8-19,Lost_Trib,Padd,5,timeSmp,5,15,66.74,74.68345543,0.0324
Feb-8-19,Lost_Trib,Padd,10,timeSmp,10,20,66.74,74.30531136,0.0373
Feb-8-19,Lost_Trib,Padd,15,timeSmp,15,25,66.74,74.30531136,0.033
Feb-8-19,Lost_Trib,Padd,30,timeSmp,30,40,66.74,74.68345543,0.031
Feb-8-19,Lost_Trib,Padd,45,timeSmp,45,55,66.74,60.69212454,0.0374
Feb-8-19,Lost_Trib,Padd,60,timeSmp,60,70,66.74,75.43974359,0.0327
Feb-8-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
Feb-8-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,6.72,0.0495
Feb-8-19,Lost_Trib,Premin,1,timeSmp,1,11,,9.88,0.0337
Feb-8-19,Lost_Trib,Premin,3,timeSmp,3,13,,9.26,0.0392
Feb-8-19,Lost_Trib,Premin,5,timeSmp,5,15,,10.10,0.0399
Feb-8-19,Lost_Trib,Premin,10,timeSmp,10,20,,9.82,0.0383
Feb-8-19,Lost_Trib,Premin,15,timeSmp,15,25,,10.90,0.045
Feb-8-19,Lost_Trib,Premin,30,timeSmp,30,40,,11.95,0.0375
Feb-8-19,Lost_Trib,Premin,45,timeSmp,45,55,,12.36,0.0463
Feb-8-19,Lost_Trib,Premin,60,timeSmp,60,70,,11.15,0.0443
Feb-8-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,32.37772727,0.0463
Feb-8-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,38.08472973,0.0399
Feb-8-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,68.52207617,0.0352
Feb-8-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,164.3997174,0.0239
Feb-8-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,253.8094226,0.0249
Feb-8-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,405.615688,0.0255
Feb-8-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,132.16,
Feb-8-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,132.16,126.4891941,0.0424
Feb-8-19,S_Turkey,Padd,1,timeSmp,1,11,132.16,130.648779,0.0378
Feb-8-19,S_Turkey,Padd,3,timeSmp,3,13,132.16,118.5481685,0.0404
Feb-8-19,S_Turkey,Padd,5,timeSmp,5,15,132.16,119.3044567,0.037
Feb-8-19,S_Turkey,Padd,10,timeSmp,10,20,132.16,124.2203297,0.0414
Feb-8-19,S_Turkey,Padd,15,timeSmp,15,25,132.16,101.1535409,0.0519
Feb-8-19,S_Turkey,Padd,30,timeSmp,30,40,132.16,119.6826007,0.0458
Feb-8-19,S_Turkey,Padd,45,timeSmp,45,55,132.16,118.5481685,0.0366
Feb-8-19,S_Turkey,Padd,60,timeSmp,60,70,132.16,122.3296093,0.0331
Feb-8-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
Feb-8-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,5.17,0.0571
Feb-8-19,S_Turkey,Premin,1,timeSmp,1,11,,6.88,0.0511
Feb-8-19,S_Turkey,Premin,3,timeSmp,3,13,,7.22,0.0451
Feb-8-19,S_Turkey,Premin,5,timeSmp,5,15,,6.44,0.0449
Feb-8-19,S_Turkey,Premin,10,timeSmp,10,20,,6.97,0.0472
Feb-8-19,S_Turkey,Premin,15,timeSmp,15,25,,7.77,0.0531
Feb-8-19,S_Turkey,Premin,30,timeSmp,30,40,,7.90,0.0502
Feb-8-19,S_Turkey,Premin,45,timeSmp,45,55,,7.25,0.0469
Feb-8-19,S_Turkey,Premin,60,timeSmp,60,70,,6.63,0.0464
Feb-8-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,11.07158477,0.0386
Feb-8-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,49.11826781,0.0399
Feb-8-19,S_Turkey,Psorp,5,timeSmp,,,154.85,99.72035627,0.0364
Feb-8-19,S_Turkey,Psorp,10,timeSmp,,,309.70,232.5032801,0.0342
Feb-8-19,S_Turkey,Psorp,15,timeSmp,,,464.55,366.8080713,0.0368
Feb-8-19,S_Turkey,Psorp,20,timeSmp,,,619.40,483.2309214,0.0321
Feb-8-19,West,Padd,West Up 0,timeSmp,,0,,105.69,
Feb-8-19,West,Padd,West Up 0,timeSmp,0,10,105.69,109.8508547,0.0418
Feb-8-19,West,Padd,1,timeSmp,1,11,105.69,110.9852869,0.0331
Feb-8-19,West,Padd,3,timeSmp,3,13,105.69,106.0694139,0.036
Feb-8-19,West,Padd,5,timeSmp,5,15,105.69,110.9852869,0.0397
Feb-8-19,West,Padd,10,timeSmp,10,20,105.69,112.8760073,0.0376
Feb-8-19,West,Padd,15,timeSmp,15,25,105.69,112.4978632,0.0374
Feb-8-19,West,Padd,30,timeSmp,30,40,105.69,113.2541514,0.0363
Feb-8-19,West,Padd,45,timeSmp,45,55,105.69,96.99395604,0.0322
Feb-8-19,West,Padd,60,timeSmp,60,70,105.69,106.8257021,0.0344
Feb-8-19,West,Premin,West Remin 0,timeSmp,,0,,,
Feb-8-19,West,Premin,West Remin 0,timeSmp,0,10,,5.76,0.0346
Feb-8-19,West,Premin,1,timeSmp,1,11,,8.15,0.044
Feb-8-19,West,Premin,3,timeSmp,3,13,,8.39,0.0477
Feb-8-19,West,Premin,5,timeSmp,5,15,,7.25,0.0348
Feb-8-19,West,Premin,10,timeSmp,10,20,,7.77,0.0203
Feb-8-19,West,Premin,15,timeSmp,15,25,,10.34,0.038
Feb-8-19,West,Premin,30,timeSmp,30,40,,8.92,0.0295
Feb-8-19,West,Premin,45,timeSmp,45,55,,8.30,0.0288
Feb-8-19,West,Premin,60,timeSmp,60,70,,10.34,0.0305
Feb-8-19,West,Psorp,West Sorption 0,timeSmp,,,0,15.2567199,0.0438
Feb-8-19,West,Psorp,2.5,timeSmp,,,77.43,69.28300983,0.0323
Feb-8-19,West,Psorp,5,timeSmp,,,154.85,131.2991032,0.0328
Feb-8-19,West,Psorp,10,timeSmp,,,309.70,262.5601597,0.0371
Feb-8-19,West,Psorp,15,timeSmp,,,464.55,374.7978747,0.0286
Feb-8-19,West,Psorp,20,timeSmp,,,619.40,497.6886609,0.031
Feb-8-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,128.38,
Feb-8-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,128.38,126.8673382,0.0282
Feb-8-19,Potato_Run,Padd,1,timeSmp,1,11,128.38,132.9176435,0.025
Feb-8-19,Potato_Run,Padd,3,timeSmp,3,13,128.38,126.1110501,0.036
Feb-8-19,Potato_Run,Padd,5,timeSmp,5,15,128.38,128.7580586,0.0307
Feb-8-19,Potato_Run,Padd,10,timeSmp,10,20,128.38,145.7745421,0.0243
Feb-8-19,Potato_Run,Padd,15,timeSmp,15,25,128.38,143.5056777,0.0252
Feb-8-19,Potato_Run,Padd,30,timeSmp,30,40,128.38,130.2706349,0.029
Feb-8-19,Potato_Run,Padd,45,timeSmp,45,55,128.38,132.1613553,0.0317
Feb-8-19,Potato_Run,Padd,60,timeSmp,60,70,128.38,139.7242369,0.0253
Feb-8-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,,0,,,
Feb-8-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,0,10,,13.26,0.0331
Feb-8-19,Potato_Run,Premin,1,timeSmp,1,11,,17.10,0.0381
Feb-8-19,Potato_Run,Premin,3,timeSmp,3,13,,17.56,0.0356
Feb-8-19,Potato_Run,Premin,5,timeSmp,5,15,,13.87,0.0275
Feb-8-19,Potato_Run,Premin,10,timeSmp,10,20,,16.75,0.0293
Feb-8-19,Potato_Run,Premin,15,timeSmp,15,25,,17.84,0.0351
Feb-8-19,Potato_Run,Premin,30,timeSmp,30,40,,19.67,0.0361
Feb-8-19,Potato_Run,Premin,45,timeSmp,45,55,,20.66,0.0335
Feb-8-19,Potato_Run,Premin,60,timeSmp,60,70,,19.57,0.0248
Feb-8-19,Potato_Run,Psorp,Potato Run Sorption 0,timeSmp,,,0,14.87625307,0.0274
Feb-8-19,Potato_Run,Psorp,2.5,timeSmp,,,77.43,71.18534398,0.0283
Feb-8-19,Potato_Run,Psorp,5,timeSmp,,,154.85,138.527973,0.0272
Feb-8-19,Potato_Run,Psorp,10,timeSmp,,,309.70,262.5601597,0.0259
Feb-8-19,Potato_Run,Psorp,15,timeSmp,,,464.55,383.168145,0.0273
Feb-8-19,Potato_Run,Psorp,20,timeSmp,,,619.40,535.735344,0.0159
Mar-10-19,LFR,Padd,LFR Up 0,timeSmp,,0,,319.65,
Mar-10-19,LFR,Padd,LFR Up 0,timeSmp,0,10,319.65,340.9409875,0.1865
Mar-10-19,LFR,Padd,1,timeSmp,1,11,319.65,237.1914875,0.2098
Mar-10-19,LFR,Padd,3,timeSmp,3,13,319.65,167.1218625,0.2345
Mar-10-19,LFR,Padd,5,timeSmp,5,15,319.65,191.5107375,0.235
Mar-10-19,LFR,Padd,10,timeSmp,10,20,319.65,186.4781125,0.2385
Mar-10-19,LFR,Padd,15,timeSmp,15,25,319.65,143.1201125,0.2192
Mar-10-19,LFR,Padd,30,timeSmp,30,40,319.65,138.4746125,0.2547
Mar-10-19,LFR,Padd,45,timeSmp,45,55,319.65,143.5072375,0.1758
Mar-10-19,LFR,Padd,60,timeSmp,60,70,319.65,133.0548625,0.1798
Mar-10-19,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
Mar-10-19,LFR,Premin,LFR Remin 0,timeSmp,0,10,,8.593976982,0.229
