dateTime,QCFS,SS_mgL,TP_mgL,SRP_mgL,NO23_mgL,TKN_mgL,Cl_mgL,Sulfate_mgL,Silica_mgL
1/30/21 20:00,8.85,5.3799,0.031,0.0037,5.57,0.459,55.7,96,0.4518
1/31/21 20:00,9.37,4.3263,0.0307,0.0046,5.23,0.402,55.6,96.5,0.3385
2/1/21 12:00,10.4,5.9721,0.0325,0.0048,5.13,0.434,52.6,98.3,0.3339
2/1/21 13:53,11,4.2523,0.0295,0.0038,5.25,0.455,53.2,100,0.2724
2/1/21 20:00,10.4,4.5991,0.0287,0.0044,5.94,0.536,54.3,101.9,0.2573
2/2/21 20:00,8.85,4.8176,0.0293,0.003,5.53,0.588,56.2,100.9,0.167
2/3/21 20:00,8.36,3.2744,0.0307,0.0024,5.49,0.556,58.9,104.1,0.1637
2/4/21 20:00,6.9,4.6022,0.0345,0.0017,5.53,0.596,62.4,109.2,0.1336
2/5/21 20:00,7.58,3.5662,0.0338,0.0031,5.41,0.749,68.6,112,0.1494
2/6/21 20:00,7.79,6.8119,0.0393,0.0031,5.51,0.706,70.8,117.3,0.0777
2/7/21 20:00,6.64,3.4083,0.0385,0.0049,5.46,0.607,79.5,118.7,0.0891
2/8/21 12:00,6.4,4.0295,0.0404,0.0062,5.37,0.685,81.5,116.2,0.1109
2/8/21 12:36,6.4,5.3619,0.0383,0.0051,5.78,0.657,88.2,125.7,0.1028
2/8/21 20:00,6.25,8.1301,0.0433,0.0049,5.48,0.568,84.5,120.8,0.0926
2/9/21 20:00,6.33,7.6239,0.0445,0.006,5.5,0.622,87.7,125.3,0.0975
2/10/21 20:00,6.44,6.4143,0.0455,0.007,5.53,0.54,91.6,127.1,0.0912
2/11/21 20:00,6.07,6.2587,0.0468,0.0108,5.51,0.615,92.9,127.3,0.1
2/12/21 20:00,5.81,4.8109,0.0515,0.0128,5.16,0.641,87,123,0.0992
2/13/21 20:00,5.43,4.6511,0.053,0.0141,5.02,0.629,84.3,123.2,0.1723
2/14/21 20:00,5.99,4.7425,0.0535,0.0161,4.64,0.579,81,121.7,0.1043
2/15/21 12:00,5.99,5.7877,0.0534,0.0169,4.62,0.632,81.1,125.7,0.1136
2/15/21 12:55,5.99,3.4506,0.0506,0.0185,4.8,0.584,84.4,130.5,0.1298
2/15/21 20:00,6.17,7.6708,0.0479,0.0173,4.1,0.706,72.3,112.8,0.1879
2/16/21 20:00,8.97,7.1708,0.0453,0.0187,4.17,0.648,75.8,116.1,0.1908
2/17/21 20:00,10.1,4.5811,0.0529,0.0243,3.91,0.723,74.7,116.6,0.2109
2/18/21 20:00,5.13,6.0241,0.0497,0.0221,3.74,0.687,72.3,113.1,0.2429
2/19/21 20:00,4.74,4.5721,0.0558,0.0234,3.55,0.703,72.2,112.7,0.2736
2/20/21 20:00,4.74,4.7945,0.0561,0.0251,3.35,0.715,69.6,110.4,0.2689
2/21/21 20:00,4.89,5.188,0.0557,0.0257,3.2,0.8,71.9,111.6,0.3062
2/22/21 12:00,5.17,3.984,0.0568,0.024,3.15,0.824,72.5,111.2,0.3619
2/22/21 12:49,5.17,3.4459,0.0503,0.0268,3.24,0.831,75,114.8,0.3269
2/22/21 20:00,6.15,5.1314,0.061,0.0163,3.29,0.78,80.1,120.5,0.2951
2/23/21 20:00,11,6.9356,0.0849,0.0341,3.09,0.905,79.3,118.3,0.4704
2/24/21 20:00,60.7,12.25,0.1402,0.0743,4.88,1.035,74.3,103.8,2.1809
2/25/21 4:00,60.7,104.96,0.2363,0.0536,10.74,1.566,64.3,44.5,4.7235
2/25/21 12:00,328,116.72,0.2703,0.0545,13.24,1.642,35.2,28.2,5.5866
2/25/21 20:00,596,122.15,0.2782,0.0531,11.91,1.432,29.2,25.2,5.6435
2/26/21 20:00,653,101.63,0.3021,0.0416,11.21,1.449,22.5,26.7,5.6812
2/27/21 12:00,644,109.87,0.2831,0.0443,11.28,1.46,22.1,28.5,5.7323
2/27/21 20:00,896,217.46,0.4777,0.0437,10.85,1.941,18.5,22.9,5.7892
2/28/21 4:00,1050,212.61,0.5377,0.0561,9.5,2.394,15.1,18.3,5.7167
2/28/21 12:00,1130,128.97,0.4607,0.0661,8.99,1.858,14.1,17.6,5.8255
2/28/21 20:00,1020,95.914,0.408,0.066,9.51,1.552,15.5,20.6,6.0803
3/1/21 12:00,682,71.048,0.3362,0.0563,9.05,1.773,16.3,22.7,6.1141
3/1/21 12:49,665,50,0.3187,0.0564,9.13,1.423,16.6,23.2,5.9872
3/1/21 20:00,516,74.968,0.3216,0.0791,9.93,1.558,17.7,24.2,6.0034
3/2/21 20:00,230,44.578,0.2079,0.0704,9.99,1.186,23.2,34.7,5.9557
3/3/21 20:00,145,30.124,0.1344,0.0585,9.72,0.922,28.4,44.8,5.8409
3/4/21 20:00,95.9,23.605,0.1157,0.0536,9.06,0.871,31.1,50.5,5.289
3/5/21 20:00,65.4,18.483,0.1106,0.0437,8.7,0.82,33.3,55.5,4.9964
3/6/21 20:00,54.1,22.561,0.1098,0.0561,7.92,0.767,32.3,55,4.5543
3/7/21 20:00,41.3,18.995,0.0935,0.0332,8.04,0.543,34.4,61.1,4.0616
3/8/21 12:00,35.2,19.607,0.0904,0.0313,7.98,0.624,35.6,64.8,3.7181
3/8/21 12:53,34.4,11.188,0.087,0.0415,8.29,0.692,37.3,68.1,3.8519
3/8/21 20:00,33,14.223,0.0777,0.0334,7.08,0.648,33.6,61.8,3.4515
3/9/21 20:00,30,12.132,0.0638,0.0271,6.67,0.65,33.6,62.9,2.6391
3/10/21 20:00,28.6,11.01,0.0598,0.0273,5.46,0.546,30.3,55.8,1.8437
3/11/21 20:00,27.2,13.399,0.0601,0.019,5.9,0.521,34.8,65.5,1.2214
3/12/21 20:00,23.3,14.363,0.0589,0.0146,5.65,0.686,36,67.4,0.81
3/13/21 20:00,16.8,9.6794,0.0572,0.0147,5.23,0.588,36.8,68.5,0.5301
3/14/21 4:00,16.1,14.834,0.053,0.0129,5.17,0.532,36.9,69.2,0.4578
3/14/21 11:05,14.8,5.1646,0.0428,0.0138,5.28,0.603,38.8,72.2,0.4605
3/14/21 12:00,14.8,8.0753,0.0493,0.0081,5.15,0.526,38.4,74.2,0.49
3/15/21 12:00,12.2,8.7995,0.0455,0.0086,4.9,0.488,40.7,77.1,0.3572
3/16/21 12:00,12.8,8.0917,0.0446,0.0078,4.82,0.474,41.5,77.7,0.4263
3/17/21 12:00,13.5,7.1197,0.0459,0.0071,4.93,0.427,41.6,78.3,0.3264
3/18/21 12:00,14.8,11.533,0.0479,0.0051,4.87,0.573,41.7,77.5,0.2872
3/19/21 12:00,16.8,7.6977,0.0503,0.014,4.91,0.511,40.8,78.4,0.3173
3/20/21 12:00,61.2,18.742,0.0781,0.0188,5.26,0.652,57.2,74.1,0.5738
3/21/21 12:00,35.2,16.972,0.064,0.009,7.86,0.641,53.8,59.2,1.8079
3/21/21 13:23,34.4,13.063,0.0608,0.0071,8.36,0.73,54.8,61.4,2.0338
3/21/21 20:00,32.2,15.972,0.0637,0.0093,8.76,0.819,47.7,59.9,1.8246
3/22/21 20:00,27.2,13.24,0.048,0.0048,8.48,0.82,43,62.1,0.8934
3/23/21 20:00,24.6,17.301,0.0448,0.0037,7.47,0.522,42.7,66.2,0.3042
3/24/21 20:00,23.3,9.7493,0.0446,0.0038,6.49,0.575,39,65.7,0.1628
3/25/21 20:00,22.5,10.678,0.0529,0.0039,6.03,0.726,38.4,67.5,0.1648
3/26/21 12:00,369,403.65,0.547,0.0258,10.94,1.831,34.2,44.2,3.4561
3/26/21 20:00,723,422.18,0.7414,0.0712,11.64,2.993,25.6,27,5.6805
3/27/21 4:00,664,233.65,0.6221,0.0715,12.63,2.095,21,24.7,6.52
3/27/21 12:00,462,125.45,0.431,0.0697,12.59,2.02,21.3,27.3,6.655
3/27/21 20:00,337,85.485,0.3122,0.0583,12.32,1.554,22.4,31.2,6.5197
3/28/21 20:00,315,67.476,0.2097,0.041,11.68,1.317,27.8,39,6.0591
3/29/21 11:46,337,60.079,0.2642,0.0421,12.45,1.535,27,37.2,6.7313
3/29/21 12:00,334,66.094,0.2351,0.0404,12.77,1.467,25.5,37.4,6.6534
3/30/21 12:00,149,35.268,0.1245,0.032,11.47,0.904,27.8,45,6.1207
3/31/21 12:00,93.9,30.124,0.0914,0.0258,10.25,0.736,29.4,50.8,4.9446
4/1/21 12:00,59.6,15.602,0.0662,0.0191,9.42,0.693,31.1,55,3.7706
4/2/21 12:00,41.3,10.245,0.0483,0.0117,8.9,0.601,31.2,57.3,3.1413
4/3/21 12:00,33.7,8.9171,0.0418,0.0095,8.57,0.673,32.6,61,2.5195
4/4/21 12:00,30.8,10.921,0.0395,0.0047,8.13,0.625,33.9,62.4,1.5787
4/5/21 12:45,27.2,6.8587,0.0332,0.0022,8.08,0.682,36,66.2,1.025
4/5/21 20:00,26.6,9.9644,0.0407,0.0011,7.03,0.555,33.3,63.7,0.8323
4/6/21 20:00,23.9,9.849,0.035,0,6.53,0.408,34.2,65.3,0.4346
4/7/21 20:00,21.7,11.838,0.0372,0.0008,5.88,0.598,33.6,65.6,0.3047
4/8/21 20:00,21,11.795,0.0433,0.0025,5.18,0.734,32.6,63.8,0.371
4/9/21 20:00,22.5,9.0732,0.0511,0.0041,4.9,0.667,34.8,66.7,0.4571
4/10/21 20:00,23.9,14.833,0.0896,0.0343,4.29,0.738,34.2,64.8,0.4078
4/11/21 4:00,30,18.625,0.0618,0.0095,4.17,0.702,34.7,64.1,0.5717
4/11/21 12:00,50.2,22.299,0.076,0.006,4.71,0.694,35.2,63.4,1.1746
4/11/21 20:00,94.9,25.384,0.0863,0.0064,6.27,0.875,36.2,56.1,2.1531
4/12/21 4:00,131,35.835,0.1105,0.0153,8.22,0.908,34.6,48.8,3.5923
4/12/21 12:00,170,47.349,0.1303,0.0083,10.32,0.964,33.5,45.3,4.7989
4/12/21 13:22,178,45.165,0.1093,0.013,10.77,0.973,33.5,46.2,4.9158
4/12/21 20:00,161,45.729,0.1266,0.0225,10.93,0.971,29.8,44.2,5.0207
4/13/21 20:00,82.7,28.724,0.0802,0.0202,10.73,0.827,30.2,46.3,5.102
4/14/21 20:00,52.5,16.229,0.0794,0.0295,9.9,1.022,30.7,50.7,4.1562
4/15/21 20:00,43.7,9.2838,0.0369,0.0104,8.99,0.686,31,53.2,2.9877
4/16/21 20:00,35.9,9.4786,0.0308,0.0066,8.31,0.491,31.2,55.2,2.2613
4/17/21 20:00,30,11.118,0.0289,0.0087,7.91,0.833,31.2,58.6,1.5398
4/18/21 20:00,24.6,8.1301,0.0283,0.0051,7.14,0.516,32.3,59.3,0.9456
4/19/21 12:00,21,9.0497,0.0408,0.0091,6.71,0.574,31.9,59.8,0.6755
4/19/21 12:37,21.7,114.2,0.1398,0.0075,6.92,0.747,33,61.8,0.6702
4/19/21 20:00,21,15.832,0.0377,0.0028,7.24,0.637,32.7,60.7,0.6663
4/20/21 20:00,18.1,6.5444,0.0257,0.0025,6.8,0.707,33.1,61.9,0.5702
4/21/21 20:00,23.9,7.4223,0.0347,0.0066,6.77,1.257,33.3,62,0.8587
4/22/21 20:00,79.1,13.431,0.0364,0.0021,8.88,0.508,37.6,53.6,2.6018
4/23/21 20:00,66.2,12.845,0.0313,0.0029,10.06,0.462,31.5,50.1,3.1766
4/24/21 20:00,48.6,8.8375,0.0282,0.0016,9.66,0.589,32.1,51.4,2.5061
4/25/21 4:00,46.1,9.4276,0.0321,0.0013,9.48,0.563,31.8,51.4,2.1876
4/25/21 11:30,43.7,8.344,0.0193,0,10.05,0.767,32.5,54.7,2.029
4/25/21 12:00,40.5,4.1782,0.0256,0.0041,9.01,0.712,33,53.3,1.8189
4/26/21 12:00,32.2,59.304,0.0206,0.0025,8.17,0.477,33.4,55.2,0.9451
4/27/21 12:00,29.3,6.0524,0.0233,0.002,7.45,0.454,35.5,58.8,0.4384
4/28/21 12:00,27.2,7.7619,0.0282,0.0031,6.67,0.616,36,60.4,0.2361
4/29/21 12:00,30.8,4.9053,0.0456,0.0046,5.72,0.683,34.5,59.1,0.3557
4/29/21 20:00,30.8,7.0274,1.678,1.5251,5.69,2.927,35.6,60.5,0.5092
4/30/21 4:00,392,340.6,0.5738,0.075,13.19,4.835,26.8,35.7,5.2195
4/30/21 12:00,390,170.02,0.422,0.0848,15.04,3.519,22.3,32.2,6.9472
4/30/21 20:00,276,84.456,0.2974,0.0658,15.19,2.653,22,32.7,7.4462
5/1/21 4:00,185,63.241,0.2253,0.0563,14.8,1.795,22.8,35,7.2601
5/1/21 12:00,134,46.215,0.1768,0.0523,14.32,1.697,23.3,37.4,7.2012
5/2/21 12:00,67.9,25.084,0.096,0.0357,12.6,0.703,27,44.9,6.2645
5/3/21 13:08,57.2,11.295,0.0594,0.0212,10.76,0.513,29.7,50.6,4.2502
5/3/21 20:00,41.3,15.513,0.0682,0.0203,10.65,0.758,27.7,49,3.6691
5/4/21 20:00,35.9,14.397,0.0576,0.0189,8.86,0.723,28.5,50.6,2.8003
5/5/21 20:00,55.6,18.048,0.069,0.0179,8.61,0.755,33.2,52.5,2.912
5/6/21 20:00,36.7,13.783,0.0654,0.0175,9.36,0.973,30.1,48,3.5763
5/7/21 20:00,31.5,9.1923,0.0492,0.0133,9.06,0.533,29.5,48.4,2.881
5/8/21 20:00,31.5,8.3681,0.0389,0.0054,8.66,0.449,31.4,49.3,1.4703
5/9/21 12:00,73,183.2,0.3045,0.0364,12.06,1.548,27.5,40.5,2.2279
5/9/21 20:00,870,521.49,0.8175,0.0761,14.78,3.368,23.8,22.1,5.2478
5/10/21 4:00,1290,461.03,0.8526,0.0912,11.24,3.241,14.5,14.5,5.8066
5/10/21 12:00,1780,837,1.2059,0.0852,9.29,5.39,10.1,11.1,5.8618
5/10/21 12:40,1790,168.2,0.6379,0.1053,9.31,2.012,9.9,11,6.0249
5/10/21 20:00,1740,283.45,0.6394,0.0932,8.62,2.758,9.2,12.6,6.2241
5/11/21 4:00,1330,275.52,0.564,0.0693,9.96,2.283,11,17.1,6.8702
5/11/21 20:00,498,243,0.4407,0.061,10.49,2.445,13.9,22.8,7.1561
5/12/21 20:00,221,67.768,0.217,0.0504,10.65,1.397,19.3,33.4,7.3345
5/13/21 20:00,110,37.258,0.1328,0.041,10.13,1.044,22.4,40.3,6.7706
5/14/21 20:00,70.4,28.053,0.1023,0.0301,9.46,0.913,24.3,44.5,5.8695
5/15/21 20:00,50.2,22.973,0.0832,0.0214,9.02,0.659,26.4,48.5,5.0763
5/16/21 20:00,38.9,19.695,0.063,0.0198,8.53,0.44,26.8,50.1,4.1055
5/17/21 12:00,34.4,17.721,0.0758,0.0193,8.15,0.561,27.6,51.6,3.4967
5/17/21 13:35,34.4,17.385,0.0487,0.0076,8.05,0.765,27.5,51.4,3.4256
5/17/21 20:00,31.5,14.575,0.0544,0.0134,7.96,0.632,28.4,54.8,3.0584
5/18/21 20:00,25.9,19.217,0.0547,0.0057,7.16,0.741,29.6,56.6,2.1243
5/19/21 20:00,21,14.239,0.0584,0.0031,6.67,0.765,30.3,57.3,1.5363
5/20/21 20:00,17.4,17.099,0.0607,0.002,5.78,0.834,31.7,58.4,1.3017
5/21/21 20:00,14.1,15.514,0.063,0.0017,5.09,0.862,31.5,56.9,1.1236
5/22/21 20:00,11.6,13.413,0.0606,0.0027,4.62,0.871,32.5,57.7,1.0893
5/23/21 20:00,11,16.371,0.0695,0.0061,4.73,0.931,32.4,57.2,1.1535
5/24/21 12:00,11,13.395,0.0596,0.0098,4.19,0.783,32.4,57,1.2241
5/24/21 13:00,11,14.454,0.0497,0.0093,4.23,0.771,32.7,57.9,1.2642
